market,feature_set,model,planned_runs,completed_runs,failed_runs,running_runs,planned_pending_runs,skipped_runs,divergence_count,divergence_rate,completion_state,runs,seeds_completed,price_rmse_mean,price_rmse_std,price_mae_mean,price_mae_std,rmse_mean,rmse_std,mae_mean,mae_std,training_time_seconds_mean,training_time_seconds_std,inference_time_seconds_mean,inference_time_seconds_std,seeds_beating_persistence,eligible_for_ranking,price_rmse_rank
sp500,close,dnfs,5,5,0,0,0,5,0,0.0,complete,5.0,5.0,166.4155009830272,2.246068901811623,121.96112904868332,1.5583787895658496,0.0330020933504313,0.000513543773562245,0.02389709575160142,0.00032143280386904096,276.6569879022016,11.898325920176758,1.0866815135967045,0.006639103504881307,2.0,True,3.0
sp500,close,naive_persistence,5,5,0,0,0,5,0,0.0,complete,5.0,5.0,167.26162855357083,0.0,123.93899043913811,0.0,0.0330813840126051,0.0,0.0242834056877667,0.0,0.0,0.0,0.0,0.0,0.0,True,4.0
sp500,close,mlp,5,5,0,0,0,5,0,0.0,complete,5.0,5.0,168.33074254648653,1.5686069891449608,122.80932217474967,1.3720090279594863,0.03320974300200332,0.0002694563979662191,0.02397910950569664,0.00022972055376708188,156.38635698979994,11.627051645149816,0.3061225824003941,0.0017953299608863885,1.0,True,5.0
sp500,close,cnn1d,5,5,0,0,0,5,0,0.0,complete,5.0,5.0,169.36967055430944,1.2877068073793447,123.33753293489148,1.4229153949567694,0.033509298454552285,0.0002938043690482359,0.02414991278944442,0.00028686355134106953,186.69396555560016,8.410282146289374,0.4459061730040048,0.005971540677817695,0.0,True,6.0
sp500,indicators,cnn1d,5,5,0,0,0,5,0,0.0,complete,5.0,5.0,153.87003017476408,3.1309637751008275,113.72085342735468,2.7972795367166605,0.03053244465617866,0.0006659161219518139,0.022237540390823117,0.0005276017256604306,168.33837653259957,11.844189272623272,0.45832083079544644,0.022349625241313942,5.0,True,1.0
sp500,indicators,lstm_gru,5,5,0,0,0,5,0,0.0,complete,5.0,5.0,163.81411515350055,3.1674948635083546,119.74863054807349,2.10472891400514,0.03259284209859018,0.0005764943624777109,0.0234791762531568,0.00037193957685096506,214.45121341179856,6.101480011350133,0.6818927724043533,0.004223784291749724,4.0,True,2.0
sp500,indicators,dnfs,5,5,0,0,0,4,0,0.0,complete,5.0,5.0,164.5991417112022,5.192138686816272,120.47113937150348,3.348786104326193,0.03236226223076724,0.0010523498143779648,0.02347162993710742,0.0006433884550356147,209.59607586239946,5.687213348499569,1.13209509640119,0.013266834236182563,3.0,True,3.0
sp500,indicators,mlp,5,5,0,0,0,5,0,0.0,complete,5.0,5.0,164.9122448737372,4.50783151380545,120.37307135175259,2.831137338809223,0.03236851171276271,0.0009644290929644505,0.02342739071633888,0.0005464819165826048,174.91293626960078,5.922110180463223,0.33665854519522326,0.004245743211746266,4.0,True,4.0
sp500,indicators,naive_persistence,5,5,0,0,0,5,0,0.0,complete,5.0,5.0,167.26162855357083,0.0,123.93899043913811,0.0,0.0330813840126051,0.0,0.0242834056877667,0.0,0.0,0.0,0.0,0.0,0.0,True,5.0
sp500,indicators,linear_regression,5,5,0,0,0,5,0,0.0,complete,5.0,5.0,170.1262282725961,0.0,128.28220814502131,0.0,0.0334713585849193,0.0,0.0250003212021926,0.0,2.3983378640003137,0.021240779033400294,0.242695707009625,0.005483140797857773,0.0,True,6.0
wig20,close,naive_persistence,5,5,0,0,0,5,0,0.0,complete,5.0,5.0,96.58449377616964,0.0,72.24299454785552,0.0,0.0374572008267641,0.0,0.027871208611061897,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0
wig20,close,lstm_gru,5,5,0,0,0,5,0,0.0,complete,5.0,5.0,98.86293633027381,0.6142961967456425,74.19633891786302,0.5574005841982768,0.03804557877561776,0.00023486266182312787,0.0285419791773401,0.0001931975234059913,180.7274151654009,11.437337416339668,0.52014833960111,0.007461651193376059,0.0,True,2.0
wig20,close,mlp,5,5,0,0,0,5,0,0.0,complete,5.0,5.0,98.94040367195203,3.023144650853038,73.83621753549185,2.096500184667769,0.03817117880355596,0.00086530675294618,0.028431396320021618,0.000699089304646502,90.73597762379995,2.6803711742574468,0.24774584999959184,0.001562608436353431,1.0,True,3.0
