model,fold,mae,rmse,mape,r2,price_mae,price_rmse,price_mape,price_r2,run_id,market,feature_set,seed,artifact_dir
cnn1d,8,0.0166005706189069,0.0198410362910054,204.32414533598887,-1.1244257704349936,39.63632980972254,47.30112803851479,1.6774577828203678,-1.1250268763617854,wig20__cnn1d__close__seed7,wig20,close,7,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__close__seed7/artifacts/20260715_164208_908804
cnn1d,9,0.019502943140903,0.0219414132102254,144.15321248005597,-2.641590868441915,47.79493874908205,53.8494877195752,1.927282353530953,-2.629513373902295,wig20__cnn1d__close__seed7,wig20,close,7,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__close__seed7/artifacts/20260715_164208_908804
cnn1d,10,0.0317780477107137,0.034075602945133,143.25916163585234,-5.70386024434707,79.58075568063664,85.43713001111884,3.1205083229955624,-5.61509047610835,wig20__cnn1d__close__seed7,wig20,close,7,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__close__seed7/artifacts/20260715_164208_908804
cnn1d,11,0.0205357197842298,0.0240351350926709,160.5629360939633,-0.3824680669229916,50.84020136289671,59.66272294171556,2.042582292856356,-0.3836196065846464,wig20__cnn1d__close__seed7,wig20,close,7,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__close__seed7/artifacts/20260715_164208_908804
cnn1d,12,0.0162547940208527,0.0210672922088166,100.13528177110828,-0.0991151365502518,40.58200472252404,52.3161307908616,1.6464747559736894,-0.0930542363664728,wig20__cnn1d__close__seed7,wig20,close,7,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__close__seed7/artifacts/20260715_164208_908804
cnn1d,13,0.0248603524854824,0.0325886205805858,160.56875967991098,-0.3978345296512808,58.29181780924264,75.89148080321313,2.533855485370936,-0.3951889608958558,wig20__cnn1d__close__seed7,wig20,close,7,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__close__seed7/artifacts/20260715_164208_908804
cnn1d,14,0.0216573725669915,0.0258804904926087,104.99589259283673,-0.3428498769263202,50.899377557513255,60.62583548474986,2.1947314587272198,-0.3300797384477305,wig20__cnn1d__close__seed7,wig20,close,7,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__close__seed7/artifacts/20260715_164208_908804
cnn1d,15,0.0181767996422929,0.0212472503963107,181.3484700501845,-2.1264757878542606,41.91151608507205,49.11433378555755,1.7953241628780745,-2.092444579941572,wig20__cnn1d__close__seed7,wig20,close,7,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__close__seed7/artifacts/20260715_164208_908804
cnn1d,16,0.019892335559546,0.0252633710301245,93.4746990246674,-0.553546670104387,44.46617238062731,56.03925564575874,2.01897986890823,-0.55770653577973,wig20__cnn1d__close__seed7,wig20,close,7,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__close__seed7/artifacts/20260715_164208_908804
cnn1d,17,0.0476473009191232,0.0525469909329025,104.62211553655044,-5.0124859936918735,104.96053203481924,116.13863802886536,4.629603294498872,-4.813419292490302,wig20__cnn1d__close__seed7,wig20,close,7,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__close__seed7/artifacts/20260715_164208_908804
