run_id,market,model,feature_set,seed,config_sha256,aligned_warmup_rows,matched_plan_path,dataset_path,dataset_sha256,git_revision,python_version,platform,forecastle_version,torch_version,device_requested,divergence,matched_plan_sha256,status,last_action,started_at,completed_at,duration_seconds,artifact_dir
wig20__mlp__close__seed1,wig20,mlp,close,1,4870a6c71e684b469e3e4ca10c9634f72791c9758ab91c17c388a7b10852c08d,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/wig20_plan.csv,data/raw/wig20.csv,2068449fa9044aae9b8dd670428feb5e3e2fb7c35207f8d46027f83ee2cf5ce4,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5f24d4c5ad6545b635251a6a4cdfb786e4eccf1498e713a282117be6e76b35dc,completed,completed,2026-07-16T19:58:21.371692+00:00,2026-07-16T19:59:36.783027+00:00,75.40625883200028,outputs/batches/markets_matched_origins_direct_h20/runs/wig20__mlp__close__seed1/artifacts/20260716_195821_426320
wig20__mlp__close__seed7,wig20,mlp,close,7,77a3529160b0ad99b820ed2950d3cb64981c824a3dd52462c9c4e08b40436fc3,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/wig20_plan.csv,data/raw/wig20.csv,2068449fa9044aae9b8dd670428feb5e3e2fb7c35207f8d46027f83ee2cf5ce4,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5f24d4c5ad6545b635251a6a4cdfb786e4eccf1498e713a282117be6e76b35dc,completed,completed,2026-07-16T19:59:36.784808+00:00,2026-07-16T20:00:54.454408+00:00,77.66457478899974,outputs/batches/markets_matched_origins_direct_h20/runs/wig20__mlp__close__seed7/artifacts/20260716_195936_844726
wig20__mlp__close__seed42,wig20,mlp,close,42,6167b9cfde921a5fd28ba22b405c16bfeefe5ff7a24cab991a3d007fd1f01cd2,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/wig20_plan.csv,data/raw/wig20.csv,2068449fa9044aae9b8dd670428feb5e3e2fb7c35207f8d46027f83ee2cf5ce4,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5f24d4c5ad6545b635251a6a4cdfb786e4eccf1498e713a282117be6e76b35dc,completed,completed,2026-07-16T20:00:54.456203+00:00,2026-07-16T20:02:14.136032+00:00,79.67468816499968,outputs/batches/markets_matched_origins_direct_h20/runs/wig20__mlp__close__seed42/artifacts/20260716_200054_514004
wig20__mlp__close__seed123,wig20,mlp,close,123,77aee6b623d76c0182bdd0f18d7c1c0bbab366956a9cb8ae6d220d748d2a9186,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/wig20_plan.csv,data/raw/wig20.csv,2068449fa9044aae9b8dd670428feb5e3e2fb7c35207f8d46027f83ee2cf5ce4,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5f24d4c5ad6545b635251a6a4cdfb786e4eccf1498e713a282117be6e76b35dc,completed,completed,2026-07-16T20:02:14.137676+00:00,2026-07-16T20:03:29.341597+00:00,75.19885395900019,outputs/batches/markets_matched_origins_direct_h20/runs/wig20__mlp__close__seed123/artifacts/20260716_200214_194693
wig20__mlp__close__seed2026,wig20,mlp,close,2026,fbcfb07ebb23e6bb62fca12c6fb07dd2cf15aa6b8290365d05f1670f544d640d,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/wig20_plan.csv,data/raw/wig20.csv,2068449fa9044aae9b8dd670428feb5e3e2fb7c35207f8d46027f83ee2cf5ce4,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5f24d4c5ad6545b635251a6a4cdfb786e4eccf1498e713a282117be6e76b35dc,completed,completed,2026-07-16T20:03:29.343392+00:00,2026-07-16T20:04:49.640293+00:00,80.29149287900054,outputs/batches/markets_matched_origins_direct_h20/runs/wig20__mlp__close__seed2026/artifacts/20260716_200329_401785
wig20__mlp__indicators__seed1,wig20,mlp,indicators,1,1dfd0ac994772bc1a79af08b2b361f86d39cf520adaa8a55edeea35dd24e52a4,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/wig20_plan.csv,data/raw/wig20.csv,2068449fa9044aae9b8dd670428feb5e3e2fb7c35207f8d46027f83ee2cf5ce4,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5f24d4c5ad6545b635251a6a4cdfb786e4eccf1498e713a282117be6e76b35dc,completed,completed,2026-07-16T20:04:49.642085+00:00,2026-07-16T20:05:51.225545+00:00,61.57802418499978,outputs/batches/markets_matched_origins_direct_h20/runs/wig20__mlp__indicators__seed1/artifacts/20260716_200449_711102
wig20__mlp__indicators__seed7,wig20,mlp,indicators,7,3a04c9f111b9e55ca8eabe043707b0c96ba17fdf027bcff126a4b18d3d202afa,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/wig20_plan.csv,data/raw/wig20.csv,2068449fa9044aae9b8dd670428feb5e3e2fb7c35207f8d46027f83ee2cf5ce4,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5f24d4c5ad6545b635251a6a4cdfb786e4eccf1498e713a282117be6e76b35dc,completed,completed,2026-07-16T20:05:51.227148+00:00,2026-07-16T20:06:49.200237+00:00,57.96761616100048,outputs/batches/markets_matched_origins_direct_h20/runs/wig20__mlp__indicators__seed7/artifacts/20260716_200551_290458
wig20__mlp__indicators__seed42,wig20,mlp,indicators,42,d29000179704924c3b360539a689ddc9dcc000a6f37cea7bdf2fa9b5c59036b3,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/wig20_plan.csv,data/raw/wig20.csv,2068449fa9044aae9b8dd670428feb5e3e2fb7c35207f8d46027f83ee2cf5ce4,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5f24d4c5ad6545b635251a6a4cdfb786e4eccf1498e713a282117be6e76b35dc,completed,completed,2026-07-16T20:06:49.202006+00:00,2026-07-16T20:07:51.571189+00:00,62.36403805899954,outputs/batches/markets_matched_origins_direct_h20/runs/wig20__mlp__indicators__seed42/artifacts/20260716_200649_265387
wig20__mlp__indicators__seed123,wig20,mlp,indicators,123,730c57ceb262653829eadca8a25c13ce1e7fc0ac74f1c0a09dee65dd4920fd55,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/wig20_plan.csv,data/raw/wig20.csv,2068449fa9044aae9b8dd670428feb5e3e2fb7c35207f8d46027f83ee2cf5ce4,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5f24d4c5ad6545b635251a6a4cdfb786e4eccf1498e713a282117be6e76b35dc,completed,completed,2026-07-16T20:07:51.572900+00:00,2026-07-16T20:08:52.137303+00:00,60.55911483299951,outputs/batches/markets_matched_origins_direct_h20/runs/wig20__mlp__indicators__seed123/artifacts/20260716_200751_634831
wig20__mlp__indicators__seed2026,wig20,mlp,indicators,2026,176ff8cb93e3a2d2ddf5dac3311b6f28a805392dba4dd400f73e5230680f1447,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/wig20_plan.csv,data/raw/wig20.csv,2068449fa9044aae9b8dd670428feb5e3e2fb7c35207f8d46027f83ee2cf5ce4,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5f24d4c5ad6545b635251a6a4cdfb786e4eccf1498e713a282117be6e76b35dc,completed,completed,2026-07-16T20:08:52.139012+00:00,2026-07-16T20:09:53.169741+00:00,61.02537929800019,outputs/batches/markets_matched_origins_direct_h20/runs/wig20__mlp__indicators__seed2026/artifacts/20260716_200852_205966
wig20__lstm_gru__close__seed1,wig20,lstm_gru,close,1,6f2f8805405ae0b41c89b8f96ff40c0ecdca70dc491a7131306828abf8af54b1,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/wig20_plan.csv,data/raw/wig20.csv,2068449fa9044aae9b8dd670428feb5e3e2fb7c35207f8d46027f83ee2cf5ce4,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5f24d4c5ad6545b635251a6a4cdfb786e4eccf1498e713a282117be6e76b35dc,completed,completed,2026-07-16T20:09:53.171634+00:00,2026-07-16T20:11:48.113257+00:00,114.93517245200019,outputs/batches/markets_matched_origins_direct_h20/runs/wig20__lstm_gru__close__seed1/artifacts/20260716_200953_231053
wig20__lstm_gru__close__seed7,wig20,lstm_gru,close,7,6c2aef43875e991b2a00982e0679997e32ead03bfe8fe20d7231d2cf90085877,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/wig20_plan.csv,data/raw/wig20.csv,2068449fa9044aae9b8dd670428feb5e3e2fb7c35207f8d46027f83ee2cf5ce4,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5f24d4c5ad6545b635251a6a4cdfb786e4eccf1498e713a282117be6e76b35dc,completed,completed,2026-07-16T20:11:48.114979+00:00,2026-07-16T20:13:47.556362+00:00,119.43637130600018,outputs/batches/markets_matched_origins_direct_h20/runs/wig20__lstm_gru__close__seed7/artifacts/20260716_201148_170135
wig20__lstm_gru__close__seed42,wig20,lstm_gru,close,42,cc2e1d5b3cc6172ffbca41ca1ed62b3f67c2c21864d1eeaff39d4bece92f4767,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/wig20_plan.csv,data/raw/wig20.csv,2068449fa9044aae9b8dd670428feb5e3e2fb7c35207f8d46027f83ee2cf5ce4,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5f24d4c5ad6545b635251a6a4cdfb786e4eccf1498e713a282117be6e76b35dc,completed,completed,2026-07-16T20:13:47.558273+00:00,2026-07-16T20:15:53.289056+00:00,125.72513310199975,outputs/batches/markets_matched_origins_direct_h20/runs/wig20__lstm_gru__close__seed42/artifacts/20260716_201347_617816
wig20__lstm_gru__close__seed123,wig20,lstm_gru,close,123,36382016bb77154d0ec2c5c22c68bda745aa85179918f2819eae22fce81b8e7b,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/wig20_plan.csv,data/raw/wig20.csv,2068449fa9044aae9b8dd670428feb5e3e2fb7c35207f8d46027f83ee2cf5ce4,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5f24d4c5ad6545b635251a6a4cdfb786e4eccf1498e713a282117be6e76b35dc,completed,completed,2026-07-16T20:15:53.290893+00:00,2026-07-16T20:17:52.735213+00:00,119.43916320599965,outputs/batches/markets_matched_origins_direct_h20/runs/wig20__lstm_gru__close__seed123/artifacts/20260716_201553_349583
wig20__lstm_gru__close__seed2026,wig20,lstm_gru,close,2026,ff6aaac828e95cde3447e42743e06c83c113f34f72e23d3a8337a92171fdfa67,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/wig20_plan.csv,data/raw/wig20.csv,2068449fa9044aae9b8dd670428feb5e3e2fb7c35207f8d46027f83ee2cf5ce4,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5f24d4c5ad6545b635251a6a4cdfb786e4eccf1498e713a282117be6e76b35dc,completed,completed,2026-07-16T20:17:52.737086+00:00,2026-07-16T20:19:56.942301+00:00,124.20017942200047,outputs/batches/markets_matched_origins_direct_h20/runs/wig20__lstm_gru__close__seed2026/artifacts/20260716_201752_791241
wig20__lstm_gru__indicators__seed1,wig20,lstm_gru,indicators,1,c775b4eaf98f57dc0d30a5997ad3350283acf53835117ba0e2ba298d2191d04c,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/wig20_plan.csv,data/raw/wig20.csv,2068449fa9044aae9b8dd670428feb5e3e2fb7c35207f8d46027f83ee2cf5ce4,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5f24d4c5ad6545b635251a6a4cdfb786e4eccf1498e713a282117be6e76b35dc,completed,completed,2026-07-16T20:19:56.944286+00:00,2026-07-16T20:21:34.544774+00:00,97.59536545500032,outputs/batches/markets_matched_origins_direct_h20/runs/wig20__lstm_gru__indicators__seed1/artifacts/20260716_201957_007637
wig20__lstm_gru__indicators__seed7,wig20,lstm_gru,indicators,7,e7737085f2f1272384e6875d7daa935d2a274993e3842571fa45e0dd76799ae1,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/wig20_plan.csv,data/raw/wig20.csv,2068449fa9044aae9b8dd670428feb5e3e2fb7c35207f8d46027f83ee2cf5ce4,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5f24d4c5ad6545b635251a6a4cdfb786e4eccf1498e713a282117be6e76b35dc,completed,completed,2026-07-16T20:21:34.546413+00:00,2026-07-16T20:23:13.846583+00:00,99.29495849399973,outputs/batches/markets_matched_origins_direct_h20/runs/wig20__lstm_gru__indicators__seed7/artifacts/20260716_202134_611557
wig20__lstm_gru__indicators__seed42,wig20,lstm_gru,indicators,42,5d80b3cc77b6b08d106ee9f0e80db2190d35212935d58e8fb46a15f93a3511f3,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/wig20_plan.csv,data/raw/wig20.csv,2068449fa9044aae9b8dd670428feb5e3e2fb7c35207f8d46027f83ee2cf5ce4,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5f24d4c5ad6545b635251a6a4cdfb786e4eccf1498e713a282117be6e76b35dc,completed,completed,2026-07-16T20:23:13.848372+00:00,2026-07-16T20:24:53.325499+00:00,99.4717788779999,outputs/batches/markets_matched_origins_direct_h20/runs/wig20__lstm_gru__indicators__seed42/artifacts/20260716_202313_913091
wig20__lstm_gru__indicators__seed123,wig20,lstm_gru,indicators,123,a7d87359fbfa601eb64f423f85f8cda4ef7e9482cb79d9f92a806c8788788d9f,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/wig20_plan.csv,data/raw/wig20.csv,2068449fa9044aae9b8dd670428feb5e3e2fb7c35207f8d46027f83ee2cf5ce4,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5f24d4c5ad6545b635251a6a4cdfb786e4eccf1498e713a282117be6e76b35dc,completed,completed,2026-07-16T20:24:53.327210+00:00,2026-07-16T20:26:28.101581+00:00,94.76900234099958,outputs/batches/markets_matched_origins_direct_h20/runs/wig20__lstm_gru__indicators__seed123/artifacts/20260716_202453_399709
wig20__lstm_gru__indicators__seed2026,wig20,lstm_gru,indicators,2026,39692ac03ec1c5889a41ff90a0b15b87278edb2e0046a2c7b641d00c5d3a954a,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/wig20_plan.csv,data/raw/wig20.csv,2068449fa9044aae9b8dd670428feb5e3e2fb7c35207f8d46027f83ee2cf5ce4,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5f24d4c5ad6545b635251a6a4cdfb786e4eccf1498e713a282117be6e76b35dc,completed,completed,2026-07-16T20:26:28.103264+00:00,2026-07-16T20:28:03.806794+00:00,95.69821888800016,outputs/batches/markets_matched_origins_direct_h20/runs/wig20__lstm_gru__indicators__seed2026/artifacts/20260716_202628_169523
wig20__dnfs__close__seed1,wig20,dnfs,close,1,04b24f986a02c525fd4643d972aba777cec0632ebde32b76137dc7f80c1396b5,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/wig20_plan.csv,data/raw/wig20.csv,2068449fa9044aae9b8dd670428feb5e3e2fb7c35207f8d46027f83ee2cf5ce4,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5f24d4c5ad6545b635251a6a4cdfb786e4eccf1498e713a282117be6e76b35dc,completed,completed,2026-07-16T20:28:03.808597+00:00,2026-07-16T20:30:44.030181+00:00,160.21646008100015,outputs/batches/markets_matched_origins_direct_h20/runs/wig20__dnfs__close__seed1/artifacts/20260716_202803_865129
wig20__dnfs__close__seed7,wig20,dnfs,close,7,721ee6d304f06d616d3e67cb121266836888814f356cc04e9aae07bb7db19c49,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/wig20_plan.csv,data/raw/wig20.csv,2068449fa9044aae9b8dd670428feb5e3e2fb7c35207f8d46027f83ee2cf5ce4,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5f24d4c5ad6545b635251a6a4cdfb786e4eccf1498e713a282117be6e76b35dc,completed,completed,2026-07-16T20:30:44.031850+00:00,2026-07-16T20:33:21.805050+00:00,157.76794230699943,outputs/batches/markets_matched_origins_direct_h20/runs/wig20__dnfs__close__seed7/artifacts/20260716_203044_088490
wig20__dnfs__close__seed42,wig20,dnfs,close,42,2b5aa08ce52eef1379f0c80e798e8a4101424b68fedea4626d858ac030a3e11f,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/wig20_plan.csv,data/raw/wig20.csv,2068449fa9044aae9b8dd670428feb5e3e2fb7c35207f8d46027f83ee2cf5ce4,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5f24d4c5ad6545b635251a6a4cdfb786e4eccf1498e713a282117be6e76b35dc,completed,completed,2026-07-16T20:33:21.806753+00:00,2026-07-16T20:35:56.571714+00:00,154.75980820299992,outputs/batches/markets_matched_origins_direct_h20/runs/wig20__dnfs__close__seed42/artifacts/20260716_203321_864266
wig20__dnfs__close__seed123,wig20,dnfs,close,123,2a44bc0cfa3a142ba58eec94d9bd9adb28fdea77ddb27ca44a25b591384781c8,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/wig20_plan.csv,data/raw/wig20.csv,2068449fa9044aae9b8dd670428feb5e3e2fb7c35207f8d46027f83ee2cf5ce4,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5f24d4c5ad6545b635251a6a4cdfb786e4eccf1498e713a282117be6e76b35dc,completed,completed,2026-07-16T20:35:56.573613+00:00,2026-07-16T20:38:09.985371+00:00,133.4063257480002,outputs/batches/markets_matched_origins_direct_h20/runs/wig20__dnfs__close__seed123/artifacts/20260716_203556_634684
wig20__dnfs__close__seed2026,wig20,dnfs,close,2026,2086b9f5b2d7fdbd673c15a20f36300129b21c01f11432307b3a51b75e9a9bd8,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/wig20_plan.csv,data/raw/wig20.csv,2068449fa9044aae9b8dd670428feb5e3e2fb7c35207f8d46027f83ee2cf5ce4,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5f24d4c5ad6545b635251a6a4cdfb786e4eccf1498e713a282117be6e76b35dc,completed,completed,2026-07-16T20:38:09.987052+00:00,2026-07-16T20:40:47.302369+00:00,157.3103059820005,outputs/batches/markets_matched_origins_direct_h20/runs/wig20__dnfs__close__seed2026/artifacts/20260716_203810_043554
wig20__dnfs__indicators__seed1,wig20,dnfs,indicators,1,a561c4ef5fa8182c70e17ebcc4c58701bb6b4f74d30a74666d939f0c0f37ccdb,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/wig20_plan.csv,data/raw/wig20.csv,2068449fa9044aae9b8dd670428feb5e3e2fb7c35207f8d46027f83ee2cf5ce4,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5f24d4c5ad6545b635251a6a4cdfb786e4eccf1498e713a282117be6e76b35dc,completed,completed,2026-07-16T20:40:47.304814+00:00,2026-07-16T20:42:29.679882+00:00,102.3697839359993,outputs/batches/markets_matched_origins_direct_h20/runs/wig20__dnfs__indicators__seed1/artifacts/20260716_204047_370712
wig20__dnfs__indicators__seed7,wig20,dnfs,indicators,7,50e11d044ae6d6668065c9cf76392f3d06f8dc1246de66dd43661bb192344edc,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/wig20_plan.csv,data/raw/wig20.csv,2068449fa9044aae9b8dd670428feb5e3e2fb7c35207f8d46027f83ee2cf5ce4,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5f24d4c5ad6545b635251a6a4cdfb786e4eccf1498e713a282117be6e76b35dc,completed,completed,2026-07-16T20:42:29.681509+00:00,2026-07-16T20:44:14.246182+00:00,104.5595727330001,outputs/batches/markets_matched_origins_direct_h20/runs/wig20__dnfs__indicators__seed7/artifacts/20260716_204229_745747
wig20__dnfs__indicators__seed42,wig20,dnfs,indicators,42,c8cc0834c23f8eb792700185cd4997059481540bdd526585240f0d9401ce6a95,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/wig20_plan.csv,data/raw/wig20.csv,2068449fa9044aae9b8dd670428feb5e3e2fb7c35207f8d46027f83ee2cf5ce4,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5f24d4c5ad6545b635251a6a4cdfb786e4eccf1498e713a282117be6e76b35dc,completed,completed,2026-07-16T20:44:14.247879+00:00,2026-07-16T20:45:59.205633+00:00,104.95260676500038,outputs/batches/markets_matched_origins_direct_h20/runs/wig20__dnfs__indicators__seed42/artifacts/20260716_204414_312220
wig20__dnfs__indicators__seed123,wig20,dnfs,indicators,123,1bb85a1b57d63cb6e12da6f2181fca8bdf20323069679d2268cd539ce38e3b42,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/wig20_plan.csv,data/raw/wig20.csv,2068449fa9044aae9b8dd670428feb5e3e2fb7c35207f8d46027f83ee2cf5ce4,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5f24d4c5ad6545b635251a6a4cdfb786e4eccf1498e713a282117be6e76b35dc,completed,completed,2026-07-16T20:45:59.207499+00:00,2026-07-16T20:47:42.558071+00:00,103.34543584900075,outputs/batches/markets_matched_origins_direct_h20/runs/wig20__dnfs__indicators__seed123/artifacts/20260716_204559_273887
wig20__dnfs__indicators__seed2026,wig20,dnfs,indicators,2026,35743047e1ecb34f33887f507ec4344db66f502bf48d0fe0799aee686077a95d,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/wig20_plan.csv,data/raw/wig20.csv,2068449fa9044aae9b8dd670428feb5e3e2fb7c35207f8d46027f83ee2cf5ce4,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,5f24d4c5ad6545b635251a6a4cdfb786e4eccf1498e713a282117be6e76b35dc,completed,completed,2026-07-16T20:47:42.559914+00:00,2026-07-16T20:49:26.989735+00:00,104.42452595400027,outputs/batches/markets_matched_origins_direct_h20/runs/wig20__dnfs__indicators__seed2026/artifacts/20260716_204742_622312
sp500__naive_persistence__close__seed1,sp500,naive_persistence,close,1,8e925444972bf3b64ec8192623cba48dc98e03fe66f6342266f14b59fac76aee,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T20:49:26.991357+00:00,2026-07-16T20:49:27.935821+00:00,0.9379691890007962,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__naive_persistence__close__seed1/artifacts/20260716_204927_067994
sp500__naive_persistence__close__seed7,sp500,naive_persistence,close,7,ca772b4329d73a977a3b8f36c13a5ae80e9721768562cdeafe51ae1d1f9e4a67,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T20:49:30.058522+00:00,2026-07-16T20:49:30.772542+00:00,0.707429389999561,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__naive_persistence__close__seed7/artifacts/20260716_204930_133950
sp500__naive_persistence__close__seed42,sp500,naive_persistence,close,42,b883f89b1247f7c65fab8a29b4ac74bd27cd1c5439ca17fcc067897713154102,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T20:49:32.965417+00:00,2026-07-16T20:49:33.712707+00:00,0.7409217099993839,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__naive_persistence__close__seed42/artifacts/20260716_204933_039956
