market,feature_set,model,horizon_step,seeds_completed,price_rmse_mean,price_rmse_std,rmse_mean,rmse_std,mean_ratio_to_persistence
canada_tsx,close,lstm_gru,1,3,219.3708335497679,2.204458127564574,0.008249207713882467,6.252846775008212e-05,0.9941775404574402
canada_tsx,close,cnn1d,1,3,219.69548513508178,1.822944888026357,0.008237433300237967,9.557736931800307e-05,0.9956488450487124
canada_tsx,close,naive_persistence,1,1,220.6555918058973,,0.0082839658797207,,1.0
canada_tsx,close,dnfs,1,3,221.78054406419676,1.8026429402553812,0.008321443304481133,3.503348141712829e-05,1.0050982268298416
canada_tsx,close,linear_regression,1,1,255.22923674734488,,0.0092636941154184,,1.1566860130690038
canada_tsx,close,lstm_gru,2,3,297.8268238434277,2.3901682297452993,0.0114423871293942,5.4153392837716425e-05,0.9895531286691995
canada_tsx,close,dnfs,2,3,299.5342413183528,4.282730385936737,0.011498744785051501,9.993232146447135e-05,0.9952261579902416
canada_tsx,close,naive_persistence,2,1,300.9710294625212,,0.0115253780096398,,1.0
canada_tsx,close,cnn1d,2,3,301.082006339206,3.31961120789624,0.011583951994749932,0.000149586326197268,1.0003687294318093
canada_tsx,close,linear_regression,2,1,350.63764128224693,,0.0129210252668914,,1.1650212377863118
canada_tsx,close,lstm_gru,3,3,350.73928461306303,7.275897716256033,0.0134076512941215,0.00019428456090375663,0.9786750464337177
canada_tsx,close,cnn1d,3,3,358.26654576493564,4.102651715931287,0.013727171272082632,0.0001124656942062619,0.9996785181875439
canada_tsx,close,naive_persistence,3,1,358.3817589823645,,0.0136219395058629,,1.0
canada_tsx,close,dnfs,3,3,358.6051173423257,4.729591962723929,0.013710231597603567,0.00016405824377618158,1.0006232414300198
canada_tsx,close,linear_regression,3,1,419.26172747405695,,0.0158560170478584,,1.1698746294023528
canada_tsx,close,lstm_gru,4,3,381.5353896363968,6.78470143571391,0.0148678622642056,0.0001795173838025669,0.9787793053130921
canada_tsx,close,cnn1d,4,3,385.79421409676957,6.422321369238102,0.0152908536382123,0.0002970875825405867,0.9897047642875442
canada_tsx,close,dnfs,4,3,387.6794283354971,9.269011204045066,0.015034240943104835,0.0002390512721684703,0.994541035661234
canada_tsx,close,naive_persistence,4,1,389.80737288305374,,0.0150604432504159,,1.0
canada_tsx,close,linear_regression,4,1,457.2154928801353,,0.0175690479313358,,1.1729267445572527
canada_tsx,close,lstm_gru,5,3,373.78043729282007,8.420405071820005,0.0143942156709774,0.00021065629205561638,0.9746519957989673
canada_tsx,close,naive_persistence,5,1,383.5014332335255,,0.0146249007997143,,1.0
canada_tsx,close,dnfs,5,3,385.9110674521598,13.034123140774527,0.014752658927646467,0.0003749911694560287,1.0062832469707275
canada_tsx,close,cnn1d,5,3,391.0005734662418,6.240723790338442,0.015380784648694733,0.00026522716652438525,1.0195543994959462
canada_tsx,close,linear_regression,5,1,462.4799851107372,,0.0177448710566764,,1.2059406954787553
canada_tsx,close,lstm_gru,6,3,442.7023713928476,10.584917683776341,0.016228533084329002,0.00031407300769856195,0.9793987083323931
canada_tsx,close,dnfs,6,3,450.4968565362608,2.4663332270392124,0.016556539531866633,9.013887764104253e-05,0.9966425931066191
canada_tsx,close,naive_persistence,6,1,452.0144529765922,,0.0164321463057628,,1.0
canada_tsx,close,cnn1d,6,3,483.4324234696639,15.511573724999831,0.017886058541794602,0.00046049126453807167,1.0695065617618618
canada_tsx,close,linear_regression,6,1,510.3507053436225,,0.0189750405207083,,1.129058378516165
canada_tsx,close,lstm_gru,7,3,498.64902710278426,16.47843303520421,0.018182379000475535,0.00046448540098653407,0.9801893288745277
canada_tsx,close,naive_persistence,7,1,508.7272554531304,,0.0183959112619903,,1.0
canada_tsx,close,dnfs,7,3,524.6442914638116,1.5191827462731282,0.01898385109717553,0.00011340324757305664,1.0312879560512314
canada_tsx,close,cnn1d,7,3,539.5493707275509,4.947473599872689,0.019779635799695067,0.00047287391784753594,1.060586719001259
canada_tsx,close,linear_regression,7,1,578.2743612685731,,0.0216518283939819,,1.1367080396616378
canada_tsx,close,lstm_gru,8,3,538.7900935851159,19.673038135688,0.019802281482368702,0.0006067708066650981,0.965042567346392
canada_tsx,close,naive_persistence,8,1,558.307075579727,,0.0203281250835442,,1.0
canada_tsx,close,cnn1d,8,3,565.6305831548369,11.580849044104424,0.0209809285688952,0.0007097413869863242,1.0131173468785173
canada_tsx,close,dnfs,8,3,572.9876412436865,14.3627998050774,0.020921696627479003,0.0004712609155521112,1.026294787055521
canada_tsx,close,linear_regression,8,1,671.568801555234,,0.0249490726152879,,1.2028663632068426
canada_tsx,close,lstm_gru,9,3,561.5445910115145,23.15738997222198,0.02093639960065277,0.0006673388490921285,0.9742001439588641
canada_tsx,close,naive_persistence,9,1,576.4160419126625,,0.0212974444319692,,1.0
canada_tsx,close,dnfs,9,3,601.6061023429583,12.254847097788415,0.022179125315175168,0.00039816503400745025,1.0437011786603128
canada_tsx,close,cnn1d,9,3,606.6535686225703,14.317772804538121,0.022831465687526767,0.0009064018451044038,1.0524578160759956
canada_tsx,close,linear_regression,9,1,727.5900520748345,,0.027477793401153,,1.262265445736983
canada_tsx,close,lstm_gru,10,3,624.8655663763396,26.888149080080044,0.022828920903787936,0.0007612100075713655,0.9844355453422273
canada_tsx,close,naive_persistence,10,1,634.7450265615029,,0.0230509609198666,,1.0
canada_tsx,close,dnfs,10,3,660.5963849497364,18.70748692524728,0.023869571375068604,0.0005690452840448209,1.0407271539066223
canada_tsx,close,cnn1d,10,3,679.6185746143257,11.21112258071007,0.0250154874893535,0.0008096431654672164,1.070695391338328
canada_tsx,close,linear_regression,10,1,777.4537742408088,,0.0292492346711808,,1.224828461362475
canada_tsx,close,lstm_gru,11,3,624.5014769518001,26.64628281594872,0.023612812249954363,0.0007328499796218932,0.9738710405321148
canada_tsx,close,naive_persistence,11,1,641.2568512259876,,0.0240255824247202,,1.0
canada_tsx,close,dnfs,11,3,674.5664879150482,16.237393875819244,0.024995278692788864,0.0004990159563578496,1.0519442975546813
canada_tsx,close,cnn1d,11,3,677.2377438588097,17.095108990746752,0.02593122101728257,0.0008689538927777646,1.0561099543249044
canada_tsx,close,linear_regression,11,1,800.269396670633,,0.0309225394709327,,1.2479701310647007
canada_tsx,close,lstm_gru,12,3,687.5846894618311,28.484694385151638,0.025718653813338235,0.0008207028686370944,0.9622250192110534
canada_tsx,close,naive_persistence,12,1,714.5778541755179,,0.0264022195703548,,1.0
canada_tsx,close,cnn1d,12,3,717.519933013204,32.75330761390455,0.02778074874308477,0.0011972641710698737,1.0041172264442488
canada_tsx,close,dnfs,12,3,749.8303775998052,20.73034104369709,0.027516344740788633,0.0005657173488324346,1.049333355656483
canada_tsx,close,linear_regression,12,1,910.186432739154,,0.0339874596739905,,1.2737400514452408
canada_tsx,close,lstm_gru,13,3,699.0417564834235,24.2674396386862,0.027348170425394197,0.0006876696254885925,0.9748475207953788
canada_tsx,close,naive_persistence,13,1,717.0780471525175,,0.0277368574231719,,1.0
canada_tsx,close,cnn1d,13,3,750.1390022503241,32.447418544958,0.029875276142964563,0.0014539596497161777,1.046105100036307
canada_tsx,close,dnfs,13,3,771.6942146040201,21.496777762504983,0.02937042739641223,0.0006082916938506017,1.0761648856332737
canada_tsx,close,linear_regression,13,1,909.4260012241458,,0.0349394999033187,,1.2682385199706403
canada_tsx,close,lstm_gru,14,3,725.6694089479015,29.022705276281325,0.028035729438605068,0.0007888447119109147,0.9740671348982132
canada_tsx,close,naive_persistence,14,1,744.9891110675155,,0.0285373726845001,,1.0
canada_tsx,close,cnn1d,14,3,783.4735854662828,47.05771343860819,0.030915547159512335,0.0016140563517906895,1.0516577676465926
canada_tsx,close,dnfs,14,3,810.0324625054576,31.047817552299726,0.030512832266421635,0.0009132751415763866,1.0873077880893314
canada_tsx,close,linear_regression,14,1,941.7326951443854,,0.0355407513850609,,1.2640892076864727
canada_tsx,close,lstm_gru,15,3,799.6822975546817,32.10380214176664,0.030410145503544834,0.0008947899598402675,0.974984072882931
canada_tsx,close,naive_persistence,15,1,820.2003702379473,,0.0310118195585899,,1.0
canada_tsx,close,cnn1d,15,3,876.944007279276,43.03384503213974,0.03376617867544494,0.001699142332456345,1.0691826523131986
canada_tsx,close,dnfs,15,3,880.4560473532252,36.06301656612668,0.032814609872130564,0.0010702914840946297,1.0734645817067816
canada_tsx,close,linear_regression,15,1,1005.519551816924,,0.0381760635213741,,1.2259437916678995
canada_tsx,close,lstm_gru,16,3,792.3005590198186,38.955012274916385,0.030225942952204068,0.0010975880903486039,0.9713438805193295
canada_tsx,close,naive_persistence,16,1,815.6746286353446,,0.0308534266610393,,1.0
