market,feature_set,model,fold,seeds_completed,price_rmse_mean,price_rmse_std,price_mae_mean,price_mae_std,rmse_mean,rmse_std,mae_mean,mae_std
france_cac40,indicators,naive_persistence,22,1,665.9835445134406,,542.52314453125,,0.0878631551093217,,0.0711599297754477,
france_cac40,indicators,lstm_gru,22,3,709.4267982106045,29.061279479115413,582.5469327354981,26.7462935450805,0.0932149924564632,0.003572306923486264,0.0761146469939749,0.0033045521660844132
france_cac40,indicators,lstm_gru,23,3,403.5179906803343,44.81848512785297,380.70566082336654,40.68457688204497,0.0532414925044895,0.006086709588089936,0.0503593709996579,0.005531441390313529
france_cac40,indicators,dnfs,23,3,415.0020433016834,19.033520041738065,389.74354957028913,16.64743604161404,0.0547862704316702,0.0025910896015087386,0.051578746497330234,0.0022694762853565087
france_cac40,indicators,cnn1d,23,3,424.44174613261185,14.646921298583228,400.68213223177537,12.32903208892182,0.05608101188331264,0.0019925591808332478,0.053070360738729304,0.0016826442137526504
france_cac40,indicators,naive_persistence,23,1,426.4190496160372,,400.66376953125,,0.0563400760474234,,0.0530652965119871,
france_cac40,indicators,linear_regression,23,1,476.8076162057232,,442.12237731611833,,0.063259964211286,,0.0587636052958958,
france_cac40,indicators,naive_persistence,24,1,150.43305980780477,,141.5951904296875,,0.0192330094543427,,0.0180832386165678,
france_cac40,indicators,lstm_gru,24,3,164.2947069810368,25.701439744289235,155.26659303001873,23.96203945796643,0.020977445072031534,0.0032383787636705214,0.019805880620471398,0.0030201373846266344
france_cac40,indicators,dnfs,24,3,166.33881769657526,4.081219242292957,157.52454375759405,4.495676726032071,0.021239831567071765,0.0005138694112101026,0.020094577815881833,0.0005671410777835926
france_cac40,indicators,linear_regression,24,1,225.30265454698093,,212.90500330658773,,0.0286257257445286,,0.0270421115679923,
france_cac40,indicators,cnn1d,24,3,243.52673461071865,101.39967917611195,230.26478118269128,94.69871028770082,0.0308507616977904,0.012582686947396905,0.029164744825249802,0.011769555805490741
france_cac40,indicators,naive_persistence,25,1,115.28414010995496,,97.24189453125,,0.0149333264174152,,0.0126320912939718,
france_cac40,indicators,dnfs,25,3,128.8936655952048,25.173939191174863,109.24227959457305,22.927898304346392,0.016718206244357502,0.0032904873544386533,0.0142076571756278,0.0030030586712358085
france_cac40,indicators,cnn1d,25,3,144.59298066764282,17.641271012731515,123.56309100486781,15.009759751066179,0.018770789945746966,0.0023155483573903696,0.016083808936490664,0.0019713357773515584
france_cac40,indicators,lstm_gru,25,3,149.8938226221833,22.892182672681066,127.96445757594601,18.949847154458094,0.01947005663998457,0.0030152709293786682,0.0166640380222919,0.0024964745006157193
france_cac40,indicators,linear_regression,25,1,199.31166362484308,,172.93108501912792,,0.0259896251100256,,0.0225579259606088,
france_cac40,indicators,naive_persistence,26,1,94.12505931453433,,83.2676025390625,,0.0121662433742156,,0.0107577959156793,
france_cac40,indicators,lstm_gru,26,3,94.94812774131287,3.0312287612693574,83.54611541973797,4.602606844737929,0.012275055512396401,0.0003820998762212617,0.0107945511136837,0.0005969027975964488
france_cac40,indicators,dnfs,26,3,98.02629249392457,5.549643538253307,86.66002502275443,5.582283202923929,0.012670069014400867,0.0007104685467637503,0.011197409787235832,0.0007243469061878225
france_cac40,indicators,cnn1d,26,3,104.32130173828843,15.593048679678892,92.57203436217232,14.16947812905395,0.013487509130475334,0.0020230009468751383,0.011969657629391067,0.001846251080075503
france_cac40,indicators,linear_regression,26,1,216.90158466674484,,200.8176906109873,,0.028279939061153,,0.0261959842726987,
france_cac40,indicators,cnn1d,27,3,104.65126767008128,8.334067425388483,87.29543538032486,17.209736755764236,0.013352635650489733,0.0010977111580484221,0.011166958248208533,0.0022103383888140322
france_cac40,indicators,lstm_gru,27,3,106.98271438831325,3.505190893321216,97.45225746224212,5.411283589149113,0.0136747093618955,0.000456743634548087,0.012475373862692632,0.000693991079560654
france_cac40,indicators,naive_persistence,27,1,107.65405570740803,,98.975048828125,,0.0137636455216912,,0.0126709423251041,
france_cac40,indicators,linear_regression,27,1,107.84345675906118,,88.63675259964366,,0.0137608082821786,,0.011345468325254,
france_cac40,indicators,dnfs,27,3,108.79853216191755,11.063700670156312,98.00138328731607,16.58104740011556,0.013905343299558233,0.001440811766142723,0.012542354060763733,0.002126175115438399
france_cac40,indicators,naive_persistence,28,1,162.10549143462853,,135.8531982421875,,0.0205729850426276,,0.0172901135999781,
france_cac40,indicators,lstm_gru,28,3,174.8690366499708,15.608324084172603,147.91865204914254,14.563839215145217,0.022222874401332266,0.0020186277048199618,0.018847698287651832,0.0018810731704251866
france_cac40,indicators,dnfs,28,3,179.39796188151263,51.944701779046625,151.32786614471505,47.97078098208322,0.0228271027243165,0.0067095614056106945,0.019303264392715635,0.006189455259295281
france_cac40,indicators,cnn1d,28,3,201.10618630077389,18.66949062918921,171.33172733554102,17.283930273040546,0.025622285113482867,0.0024252558960948566,0.021877374623448836,0.00224104114290315
france_cac40,indicators,linear_regression,28,1,274.0304575107954,,236.8331824832494,,0.0351555693789207,,0.0304171233500612,
