market,feature_set,model,planned_runs,completed_runs,failed_runs,running_runs,planned_pending_runs,skipped_runs,divergence_count,divergence_rate,completion_state,runs,seeds_completed,price_rmse_mean,price_rmse_std,price_mae_mean,price_mae_std,rmse_mean,rmse_std,mae_mean,mae_std,training_time_seconds_mean,training_time_seconds_std,inference_time_seconds_mean,inference_time_seconds_std,seeds_beating_persistence,eligible_for_ranking,price_rmse_rank
france_cac40,close,naive_persistence,1,1,0,0,0,1,0,0.0,complete,1,1,229.8224888051201,,163.89640602435014,,0.0298965230619803,,0.021276086054009,,0.0,,0.0,,0,True,1.0
france_cac40,close,dnfs,3,3,0,0,0,3,0,0.0,complete,3,3,234.56863046504375,1.3105884553860636,167.89286606459342,2.5825126277801482,0.0305456953795456,0.00022016079510537746,0.021807948821963533,0.0003364995087215891,155.99905426700025,8.791812543687945,0.8634952486854672,0.005016320049448911,0,True,2.0
france_cac40,close,lstm_gru,3,3,0,0,0,3,0,0.0,complete,3,3,235.31840518202102,4.5564685572434245,165.8561960859182,4.490239136910561,0.030648525022633964,0.0005905104003980493,0.02155493709707783,0.0005789865718247207,130.14077639033425,3.7399630431929163,0.5116763756623186,0.00406053666192925,0,True,3.0
france_cac40,close,linear_regression,1,1,0,0,0,1,0,0.0,complete,1,1,249.59122144035516,,180.7171857823524,,0.0326660495910028,,0.023564247869109,,1.2461690929997076,,0.1839453479993835,,0,True,4.0
france_cac40,close,cnn1d,3,3,0,0,0,3,0,0.0,complete,3,3,250.8647339376241,5.434903151768718,177.95512259090765,4.214010221251912,0.03269664880083114,0.0007594283180802327,0.023144113069651234,0.0006050730966634632,91.42478603233242,6.211897525198829,0.3367290106693872,0.002358560367422876,0,True,5.0
france_cac40,indicators,naive_persistence,1,1,0,0,0,1,0,0.0,complete,1,1,229.8224888051201,,163.89640602435014,,0.0298965230619803,,0.021276086054009,,0.0,,0.0,,0,True,1.0
france_cac40,indicators,dnfs,3,3,0,0,0,3,0,0.0,complete,3,3,232.03259332707353,1.904199541350412,166.3088864876369,0.887294873639674,0.03019693035799023,0.0003160859082417976,0.02159078483802297,0.00013729670564128897,141.57484990566718,0.6705518818016515,0.8842080773320049,0.004338846830740632,0,True,2.0
france_cac40,indicators,lstm_gru,3,3,0,0,0,3,0,0.0,complete,3,3,243.45041455089412,2.4575096109895695,172.0132309736679,3.491344884587992,0.03169643621476443,0.0002834983816755205,0.022320543745568997,0.00044996143378853317,111.10638894600136,3.0581411767286046,0.5473480053260573,0.00540625032228284,0,True,3.0
france_cac40,indicators,cnn1d,3,3,0,0,0,3,0,0.0,complete,3,3,245.7760891831143,9.667143952406603,173.11536888711126,9.258921768271303,0.03218006265579117,0.0011053371378588752,0.02252479170876337,0.0011300335233290241,85.93661039533315,3.3937884654216948,0.3397502369960724,0.0031326318306615364,0,True,4.0
france_cac40,indicators,linear_regression,1,1,0,0,0,1,0,0.0,complete,1,1,248.43152307216715,,185.25942027991377,,0.0324892673667796,,0.0241566563312831,,8.100003179000169,,0.1735097410003163,,0,True,5.0
germany_dax,close,lstm_gru,3,3,0,0,0,3,0,0.0,complete,3,3,609.1736056810352,10.121157342352051,439.32113395125435,8.616685075708542,0.029610928995835898,0.00044520233013610304,0.02154190445491443,0.0004043826012638543,127.03542635999808,12.315962288406716,0.5104295673309025,0.002693573135489739,2,True,1.0
germany_dax,close,naive_persistence,1,1,0,0,0,1,0,0.0,complete,1,1,609.5817165764009,,442.5951139070575,,0.0294019066592701,,0.0215884550853669,,0.0,,0.0,,0,True,2.0
germany_dax,close,dnfs,3,3,0,0,0,3,0,0.0,complete,3,3,629.5031811148218,24.673159151337202,466.30412314137993,17.11317936649251,0.030300294103731,0.001044644338432068,0.022670726365942032,0.0008080321143002378,167.89761661066828,4.198162886534541,0.8669112266649487,0.013894039141349401,1,True,3.0
germany_dax,close,linear_regression,1,1,0,0,0,1,0,0.0,complete,1,1,637.7239648888628,,461.2465312920818,,0.0309129697334225,,0.0226164955641031,,1.0057504320000137,,0.1888132450010289,,0,True,4.0
germany_dax,close,cnn1d,3,3,0,0,0,3,0,0.0,complete,3,3,645.8088441138008,30.387775048066718,481.0172942722129,23.046645937181097,0.031474559570749266,0.0015057098781210254,0.023516788186785032,0.0011513235790070596,83.70073109499997,5.57841829237682,0.3302080483323759,0.0021828016365747892,0,True,5.0
germany_dax,indicators,dnfs,3,3,0,0,0,3,0,0.0,complete,3,3,605.2430556910169,40.67564948501457,441.31666775524485,29.703412215785377,0.029196552732325003,0.0019506577695781525,0.0214545348495007,0.0014482003962662216,145.77761622199887,8.766590884491265,0.8901447786777984,0.0015419730383718201,2,True,1.0
germany_dax,indicators,naive_persistence,1,1,0,0,0,1,0,0.0,complete,1,1,609.5817165764009,,442.5951139070575,,0.0294019066592701,,0.0215884550853669,,0.0,,0.0,,0,True,2.0
germany_dax,indicators,lstm_gru,3,3,0,0,0,3,0,0.0,complete,3,3,635.953097532853,13.52523168521667,469.2373130893299,13.654036306767763,0.030939382518444566,0.0007014231873276381,0.02297214998367227,0.0006737976466081048,120.2305489713314,9.73706943221253,0.5385032566661417,0.004069041059525142,0,True,3.0
germany_dax,indicators,cnn1d,3,3,0,0,0,3,0,0.0,complete,3,3,645.8172624020905,48.30525313081464,474.69806370650593,28.95667283367839,0.03162549505981487,0.0020332252359810685,0.023327697118803965,0.001329593932519456,96.72501108466652,3.9055424908843115,0.335093613003058,0.003016697334950874,1,True,4.0
germany_dax,indicators,linear_regression,1,1,0,0,0,1,0,0.0,complete,1,1,682.5692182132934,,493.1309598873698,,0.0325919551825274,,0.0240393113621815,,5.582608218000132,,0.1789827930005003,,0,True,5.0
italy_ftse_mib,close,naive_persistence,1,1,0,0,0,1,0,0.0,complete,1,1,1228.93404052821,,875.3204134366925,,0.0336292035728785,,0.0239060016011206,,0.0,,0.0,,0,True,1.0
italy_ftse_mib,close,lstm_gru,3,3,0,0,0,3,0,0.0,complete,3,3,1264.770436927294,21.616892832826164,905.8439175495895,14.621678786324614,0.0350901878045018,0.0007227741815709081,0.024941715621945203,0.0004751172734916895,111.96557898866438,0.8929874491381478,0.5135058453348998,0.004485407428525315,0,True,2.0
italy_ftse_mib,close,dnfs,3,3,0,0,0,3,0,0.0,complete,3,3,1364.9918121342619,82.89914221114977,979.2441179045751,39.2832521329294,0.03842942042165046,0.002340416154997299,0.027092623782479935,0.0010765610957761795,156.90487917333243,16.097617607877524,0.8512329923384337,0.006456940404758994,0,True,3.0
italy_ftse_mib,close,cnn1d,3,3,0,0,0,3,0,0.0,complete,3,3,1397.481389249451,26.83302610830483,1019.4085095162859,40.5553966678238,0.03867115393962383,0.001180613361742404,0.028010199050616566,0.0012565447285685363,71.28557180133339,0.661176545158782,0.3296809840030619,0.0036763971946983834,0,True,4.0
italy_ftse_mib,close,linear_regression,1,1,0,0,0,1,0,0.0,complete,1,1,1448.832487540551,,1069.0990709005555,,0.0386673652852408,,0.0287828540505817,,1.1558021420005389,,0.2163256569988334,,0,True,5.0
italy_ftse_mib,indicators,naive_persistence,1,1,0,0,0,1,0,0.0,complete,1,1,1228.93404052821,,875.3204134366925,,0.0336292035728785,,0.0239060016011206,,0.0,,0.0,,0,True,1.0
italy_ftse_mib,indicators,lstm_gru,3,3,0,0,0,3,0,0.0,complete,3,3,1306.0446562245781,46.870833398935936,945.8498886871042,24.813969487265382,0.036284416140091834,0.0012275777989764762,0.026064102706970568,0.0006589017349761138,110.31886646999676,7.9289333741061245,0.5382125993407195,0.004448604317297127,0,True,2.0
italy_ftse_mib,indicators,dnfs,3,3,0,0,0,3,0,0.0,complete,3,3,1318.3736847486127,47.10546704115238,960.190716799516,48.53321501049398,0.03727313342652044,0.0012413516714054073,0.026752862605922332,0.0013434347554982088,129.0084517916724,9.982244037620045,0.8806895770085248,0.0074881135640637924,0,True,3.0
italy_ftse_mib,indicators,cnn1d,3,3,0,0,0,3,0,0.0,complete,3,3,1350.0375135784855,25.443566208449536,981.1362677784363,22.96722956103206,0.03730680979785807,0.0009171248729813655,0.026941705419735767,0.0006738508741505879,81.7592771603322,0.7371807391141862,0.33533990799969615,0.005958991152508609,0,True,4.0
italy_ftse_mib,indicators,linear_regression,1,1,0,0,0,1,0,0.0,complete,1,1,1529.3824886137252,,1112.4354972505926,,0.0403819198938838,,0.0299393801455292,,9.428225658000656,,0.1846265260001018,,0,True,5.0
japan_nikkei225,close,cnn1d,3,3,0,0,0,3,0,0.0,complete,3,3,1822.5917403667452,23.40965179428085,1341.0481713121144,6.700410833285023,0.0432483801727718,0.0005144390799150263,0.0318302836199297,0.0002588079785308243,91.37304329433148,3.724323966899717,0.318953110653941,0.003269866427770732,3,True,1.0
japan_nikkei225,close,lstm_gru,3,3,0,0,0,3,0,0.0,complete,3,3,1843.6315951774866,30.558067970406693,1345.173191009849,18.345061919827693,0.04291450501276626,0.0005304057023844497,0.03178377716231297,0.00034564718087875623,123.14751636466765,5.890196343383678,0.49176272167096613,0.003437300022750925,2,True,2.0
japan_nikkei225,close,naive_persistence,1,1,0,0,0,1,0,0.0,complete,1,1,1858.500972939349,,1345.584699124497,,0.0431040308498198,,0.0318324716131572,,0.0,,0.0,,0,True,3.0
japan_nikkei225,close,dnfs,3,3,0,0,0,3,0,0.0,complete,3,3,1962.8704905382267,178.62431991788625,1411.7828380333285,75.37891971498709,0.04549935295004643,0.0023883741365825846,0.03341410749930596,0.0013453701335341196,144.53780093099704,0.6015543949640084,0.8333697153078296,0.019481454389041055,1,True,4.0
japan_nikkei225,close,linear_regression,1,1,0,0,0,1,0,0.0,complete,1,1,2013.052674608614,,1414.9818358527705,,0.0451696818392481,,0.0329840757684826,,1.11033617499902,,0.1914295670001138,,0,True,5.0
japan_nikkei225,indicators,cnn1d,3,3,0,0,0,3,0,0.0,complete,3,3,1815.5698587171867,81.77483812021474,1331.5474255140123,48.533729246721826,0.042262820147186964,0.0011405240777234583,0.031379209958420466,0.0008896740651030881,82.43327755133153,4.796810585053597,0.3186673599793721,0.0026704413457732936,2,True,1.0
japan_nikkei225,indicators,lstm_gru,3,3,0,0,0,3,0,0.0,complete,3,3,1856.6990699204143,26.75687787258647,1349.3589122219541,14.639681005579638,0.0432820405536741,0.00045431022319915586,0.0319943787268876,0.00036532055989340375,127.83984672333463,12.278316010550403,0.5275413510256234,0.014114746966325566,1,True,2.0
japan_nikkei225,indicators,naive_persistence,1,1,0,0,0,1,0,0.0,complete,1,1,1858.500972939349,,1345.584699124497,,0.0431040308498198,,0.0318324716131572,,0.0,,0.0,,0,True,3.0
japan_nikkei225,indicators,dnfs,3,3,0,0,0,3,0,0.0,complete,3,3,1913.909046510527,50.1340749158421,1390.4708927684894,34.363586458546216,0.04431553328505323,0.00100827247977746,0.032874053920631606,0.0008170590815051253,134.33490477333484,5.020522887365199,0.8473532059803498,0.004589066955580135,0,True,4.0
japan_nikkei225,indicators,linear_regression,1,1,0,0,0,1,0,0.0,complete,1,1,2150.9217930353448,,1521.1784791237048,,0.0473373153361234,,0.034978507269661,,4.695827514000257,,0.1664491029962391,,0,True,5.0
uk_ftse100,close,naive_persistence,1,1,0,0,0,1,0,0.0,complete,1,1,192.61581506645783,,146.0597466010552,,0.0222992503606793,,0.0168591393217469,,0.0,,0.0,,0,True,1.0
uk_ftse100,close,lstm_gru,3,3,0,0,0,0,0,0.0,complete,3,3,213.5729766953639,4.771896639759465,163.7865370925053,3.9703529391617716,0.024552953245385232,0.00044591906587522777,0.018840501712871164,0.00042992140433600944,121.88423847933359,5.060412922330626,0.4836779286667175,0.0024058957581567083,0,True,2.0
uk_ftse100,close,dnfs,3,3,0,0,0,0,0,0.0,complete,3,3,230.0233397434723,6.789422670272732,172.03190636423008,4.311910497219802,0.026528009930876995,0.000756049174042004,0.0198881765584125,0.0004951124507550877,157.01077301366544,11.03379819529794,0.809533221004358,0.003083505000821068,0,True,3.0
uk_ftse100,close,linear_regression,1,1,0,0,0,1,0,0.0,complete,1,1,240.17947754143268,,185.00248026260985,,0.0271999253947373,,0.0211984666422787,,1.1623204470006383,,0.1780142430022806,,0,True,4.0
uk_ftse100,close,cnn1d,3,3,0,0,0,3,0,0.0,complete,3,3,270.5100040141061,36.11981507149325,195.20071644003977,19.06916190085145,0.030183444309055868,0.003444830519583812,0.022253617036344566,0.002008112668792395,87.25404086933425,8.285131383750386,0.3251684213416107,0.0029512431515380214,0,True,5.0
uk_ftse100,indicators,naive_persistence,1,1,0,0,0,1,0,0.0,complete,1,1,192.61581506645783,,146.0597466010552,,0.0222992503606793,,0.0168591393217469,,0.0,,0.0,,0,True,1.0
uk_ftse100,indicators,lstm_gru,3,3,0,0,0,0,0,0.0,complete,3,3,207.6788579685151,7.808023164719824,158.22475301623967,3.7252801162316342,0.023826752061820198,0.0008104997906049817,0.0181894225371305,0.00040178240699131874,111.95355786233351,2.925177606661697,0.5128345963332018,0.0038458227257595554,0,True,2.0
uk_ftse100,indicators,dnfs,3,3,0,0,0,0,0,0.0,complete,3,3,210.26371594099166,4.831131429468241,158.68488249094108,3.1090589372917803,0.0240534830311519,0.0003788791377850416,0.0182071575157108,0.00027683754191152265,132.47904797266665,7.560669321007873,0.8420547746653332,0.0034982314061979152,0,True,3.0
uk_ftse100,indicators,cnn1d,3,3,0,0,0,2,0,0.0,complete,3,3,218.76491774203546,11.134921921864668,165.63504263722257,11.083969920092622,0.024953480170117236,0.0011667691356279525,0.0190051656769705,0.0011991773855522519,93.2932986243361,7.135308074734927,0.33120449131801405,0.002453556256464049,0,True,4.0
uk_ftse100,indicators,linear_regression,1,1,0,0,0,1,0,0.0,complete,1,1,257.81262389351724,,191.818314971817,,0.0291327931117007,,0.0219928044408659,,6.252927651999471,,0.1720941759992911,,0,True,5.0
us_sp500,close,lstm_gru,3,3,0,0,0,0,0,0.0,complete,3,3,142.8687756970476,1.3367886672165015,109.79761209893134,1.5650915974844914,0.025279460242849935,0.0002701423243009989,0.019251811338218933,0.0002859254794895435,129.76274895100036,9.533554894750383,0.48790269799944025,0.003211750222538356,3,True,1.0
us_sp500,close,cnn1d,3,3,0,0,0,0,0,0.0,complete,3,3,145.3203391321208,1.8709334628344239,111.39285004025028,2.510370849985641,0.025672060983315897,0.0002520466792749238,0.01952189404987137,0.00042306636794960453,92.62401521833347,4.204697196582958,0.3186430786662034,0.0020311972476876766,3,True,2.0
us_sp500,close,linear_regression,1,1,0,0,0,1,0,0.0,complete,1,1,149.22330723794497,,113.42343191984064,,0.0261997937562241,,0.019780734406828,,1.3545210460001726,,0.1598167809993356,,1,True,3.0
us_sp500,close,dnfs,3,3,0,0,0,0,0,0.0,complete,3,3,150.36553161500873,4.241805718747923,115.93684117670517,2.7195535224539755,0.02661232374208533,0.0005692602963408618,0.020371937822159267,0.0003909951689953499,153.22838608966626,4.756635069446561,0.7986392680074156,0.004807517860845948,1,True,4.0
us_sp500,close,naive_persistence,1,1,0,0,0,1,0,0.0,complete,1,1,150.83363663509704,,117.29384409122392,,0.0265874028090373,,0.0205574746021285,,0.0,,0.0,,0,True,5.0
us_sp500,indicators,cnn1d,3,3,0,0,0,0,0,0.0,complete,3,3,146.14217500233855,4.0828786893021904,112.65762870392041,2.532677324698977,0.025926389420827502,0.0007324968236407743,0.019827416631021968,0.0004626004924563694,89.46543415199979,3.887046407019035,0.3182434936666141,0.0020751894637977323,3,True,1.0
us_sp500,indicators,lstm_gru,3,3,0,0,0,0,0,0.0,complete,3,3,146.79491499981592,2.3081248805282173,114.05396722512656,1.709312330398812,0.025846876032008432,0.0003595883603587541,0.019969610127353068,0.00029470725487356606,121.41342077799997,3.1843208964787837,0.5169597676616225,0.007026349215603273,3,True,2.0
us_sp500,indicators,dnfs,3,3,0,0,0,0,0,0.0,complete,3,3,146.8651546533186,7.9496729071707515,112.66052874096177,6.320134817904016,0.025772221077140767,0.001212727373908155,0.0196772423880755,0.0010412092732445582,141.65366262966685,9.849391027912054,0.8238811676677263,0.003927309410557092,2,True,3.0
us_sp500,indicators,naive_persistence,1,1,0,0,0,1,0,0.0,complete,1,1,150.83363663509704,,117.29384409122392,,0.0265874028090373,,0.0205574746021285,,0.0,,0.0,,0,True,4.0
us_sp500,indicators,linear_regression,1,1,0,0,0,1,0,0.0,complete,1,1,156.2012497773083,,118.36287011987748,,0.027101069776871,,0.0205750695777677,,5.551298988000326,,0.1671704469963515,,0,True,5.0
