mae,rmse,mape,r2,price_mae,price_rmse,price_mape,price_r2,model,best_val_loss,epochs_ran,training_time_seconds,inference_time_seconds,checkpoint_path,folds,forecast_count,run_id,market,feature_set,seed,artifact_dir,source_batch,persistence_price_rmse,persistence_rmse,price_rmse_ratio_to_persistence,rmse_ratio_to_persistence,price_rmse_rank
0.0186519834671948,0.024675733171072,232.38028989836783,-0.0877062980799598,487.18812236065577,657.3056947635253,1.8522459695175129,0.9816583197206528,dnfs,0.4980217606529721,484,134.2744090459987,0.8923639239974364,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/canada_tsx__dnfs__indicators__seed2026/artifacts/20260723_183454_526024/checkpoints/dnfs,39,765,canada_tsx__dnfs__indicators__seed2026,canada_tsx,indicators,2026,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/canada_tsx__dnfs__indicators__seed2026/artifacts/20260723_183454_526024,g7_stage1_expanding_recursive_neural,669.2528395321609,0.0250526248331425,0.9821485333151708,0.984956001034594,2.0
0.0187836818569045,0.0257125801383287,237.93951474392952,-0.1810351654341222,486.6746962789584,677.3100750868849,1.8667576359704543,0.9805249132599624,lstm_gru,0.4974274366266198,482,115.67839128600008,0.5328552239989222,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/canada_tsx__lstm_gru__indicators__seed2026/artifacts/20260723_181918_050988/checkpoints/lstm_gru,39,765,canada_tsx__lstm_gru__indicators__seed2026,canada_tsx,indicators,2026,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/canada_tsx__lstm_gru__indicators__seed2026/artifacts/20260723_181918_050988,g7_stage1_expanding_recursive_neural,669.2528395321609,0.0250526248331425,1.0120391503461628,1.026342760871633,4.0
0.0211289806554539,0.0301924690661001,370.6717362351726,-0.0231769734219768,162.46152883055922,231.7208690163302,2.109665335899348,0.6389000280053505,lstm_gru,0.5141274568200463,554,133.95983071400133,0.5146276459890942,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/france_cac40__lstm_gru__close__seed1/artifacts/20260723_184641_488025/checkpoints/lstm_gru,39,779,france_cac40__lstm_gru__close__seed1,france_cac40,close,1,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/france_cac40__lstm_gru__close__seed1/artifacts/20260723_184641_488025,g7_stage1_expanding_recursive_neural,229.8224888051201,0.0298965230619803,1.0082602021285212,1.0098990107814965,2.0
0.0221432028820204,0.0306399435606207,267.3841336771695,-0.0537301820021001,170.58513070843478,235.4866322949644,2.214679194457265,0.6270679784252409,dnfs,0.5138483378205896,572,159.41470185099934,0.8627225360123703,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/france_cac40__dnfs__close__seed1/artifacts/20260723_185911_572778/checkpoints/dnfs,39,779,france_cac40__dnfs__close__seed1,france_cac40,close,1,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/france_cac40__dnfs__close__seed1/artifacts/20260723_185911_572778,g7_stage1_expanding_recursive_neural,229.8224888051201,0.0298965230619803,1.024645732100862,1.0248664534367147,3.0
0.0224487172974069,0.032115768791375,736.2429410703261,-0.1576842986280451,173.12089912631674,247.22992678656644,2.23689080625167,0.5889456598106209,cnn1d,0.5165312408489822,518,85.65218176699682,0.3394483600077365,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/france_cac40__cnn1d__close__seed1/artifacts/20260723_183724_456989/checkpoints/cnn1d,39,779,france_cac40__cnn1d__close__seed1,france_cac40,close,1,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/france_cac40__cnn1d__close__seed1/artifacts/20260723_183724_456989,g7_stage1_expanding_recursive_neural,229.8224888051201,0.0298965230619803,1.0757429704636396,1.074230897178038,4.0
0.021276086054009,0.0298965230619803,100.0,-0.0032169568328541,163.89640602435014,229.8224888051201,2.1288447499433523,0.6447924366920144,naive_persistence,,0,0.0,0.0,,39,779,france_cac40__naive_persistence__close__seed42,france_cac40,close,42,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_baselines/runs/france_cac40__naive_persistence__close__seed42/artifacts/20260723_175850_787122,g7_stage1_expanding_recursive_baselines,229.8224888051201,0.0298965230619803,1.0,1.0,1.0
0.0218104260416804,0.0307030431354184,310.2037455931126,-0.0580747324826718,167.65720877088603,235.1515492108961,2.18121968091891,0.6281285422730811,dnfs,0.5135206683103503,585,162.57048053100152,0.8688530890240145,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/france_cac40__dnfs__close__seed42/artifacts/20260723_190202_039986/checkpoints/dnfs,39,779,france_cac40__dnfs__close__seed42,france_cac40,close,42,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/france_cac40__dnfs__close__seed42/artifacts/20260723_190202_039986,g7_stage1_expanding_recursive_neural,229.8224888051201,0.0298965230619803,1.0231877238536689,1.0269770525410615,2.0
0.022214173407713,0.0313155430422011,330.4953839462864,-0.1007112167413843,170.9475572879831,240.44203504628803,2.2185494488079702,0.6112074380299879,lstm_gru,0.5142077131810391,538,129.97722792800096,0.5133559679989048,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/france_cac40__lstm_gru__close__seed42/artifacts/20260723_184857_970597/checkpoints/lstm_gru,39,779,france_cac40__lstm_gru__close__seed42,france_cac40,close,42,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/france_cac40__lstm_gru__close__seed42/artifacts/20260723_184857_970597,g7_stage1_expanding_recursive_neural,229.8224888051201,0.0298965230619803,1.046207602643155,1.047464381636585,3.0
0.023550394163815,0.0324181730110317,1741.1619781959398,-0.1795886066392711,180.85243716119408,248.25164036271136,2.344318743407793,0.5855411560021057,cnn1d,0.5162207301801597,591,97.99828911700206,0.3352402569980768,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/france_cac40__cnn1d__close__seed42/artifacts/20260723_183852_446179/checkpoints/cnn1d,39,779,france_cac40__cnn1d__close__seed42,france_cac40,close,42,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/france_cac40__cnn1d__close__seed42/artifacts/20260723_183852_446179,g7_stage1_expanding_recursive_neural,229.8224888051201,0.0298965230619803,1.080188634512693,1.0843459269100828,4.0
0.023564247869109,0.0326660495910028,1394.3406654266903,-0.1976963660243058,180.7171857823524,249.59122144035516,2.330570827736385,0.5810561973206696,linear_regression,,0,1.2461690929997076,0.1839453479993835,,39,779,france_cac40__linear_regression__close__seed42,france_cac40,close,42,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_baselines/runs/france_cac40__linear_regression__close__seed42/artifacts/20260723_175900_049164,g7_stage1_expanding_recursive_baselines,229.8224888051201,0.0298965230619803,1.0860173986367285,1.0926370776722372,5.0
