model,horizon_step,forecast_count,mae,rmse,mape,r2,price_mae,price_rmse,price_mape,price_r2
gru,6,37,0.0248811004261389,0.0324536173427584,162.64751529312193,-0.0643396180501436,65.53093162686818,83.5749163019097,2.463108240483982,0.9674462884546322
gru,7,37,0.0249059378109103,0.0311651641840324,166.4789021274881,-0.0273381347332284,65.14498908283835,81.02587548513169,2.473435268360895,0.9707771308137008
gru,8,37,0.0250092553619117,0.0321445347432821,105.81858663825348,-0.0474223988433231,64.89696041685542,82.78617594644105,2.486955809294629,0.9694298012906536
gru,9,37,0.0230940130821436,0.0301693779798634,111.37870879537029,-0.0577424417871261,59.1836445283793,77.54864343653213,2.292721260527595,0.9725705404094844
gru,10,37,0.0275826055196698,0.0331742627390617,148.44049127938595,-0.0550837008140201,71.69840513472136,87.04068801998012,2.739621205971173,0.9657619101370872
gru,11,37,0.0292452679809065,0.0401407720268961,119.485871175015,-0.1116625071184853,75.24316595419097,104.05642304894936,2.906259329336389,0.9499690471250104
gru,12,37,0.0339432002110502,0.0443252525204554,104.83338769011613,-0.0898570937159446,87.17893866007401,113.50444362627591,3.3808508904299464,0.942522897935285
gru,13,37,0.0345196794051934,0.0447529559362924,162.52632618903357,-0.1219043111796258,88.97071020671082,115.17600599571674,3.418136001285873,0.9385896744954862
gru,14,37,0.0332794023117449,0.0464086435255353,168.83450833352168,-0.2071828842230301,85.26440828326304,119.76181957772762,3.28781097817634,0.9313846481282082
gru,15,37,0.037043571122318,0.0473375727152192,211.5500195182088,-0.2667966693707961,94.7480433934182,123.1714247837285,3.638036582886766,0.928625849880644
gru,16,37,0.0395863081202249,0.0487049104756719,231.93992406858288,-0.1864547110335732,103.17288708292782,127.6952960303136,3.900868088123275,0.9235124380520424
gru,17,37,0.0396080520031265,0.0503173213286376,132.31980837945406,-0.2207036505986395,102.68528660492544,132.31419893219604,3.8811998076541454,0.9212759702788352
gru,18,37,0.040755567364878,0.0515365616424298,199.18039887722503,-0.1449448789543488,104.35084188018286,131.68467245237093,3.9996111390013938,0.921882788337313
gru,19,37,0.042526359860363,0.0526254097231755,134.96840104772548,-0.1239922820075398,110.15202026697176,136.6939655638297,4.181477208735244,0.9188567791216364
gru,20,37,0.0431850421220639,0.0527840413644485,140.66249815373496,-0.1760892651637486,113.23862928080918,140.30026229484238,4.236581729568364,0.9146019936157824
linear_regression,1,38,0.0083763024671423,0.0106310086588806,125.14854137467024,0.0323915047610431,22.10075452579425,27.95291998058389,0.8358371198489358,0.9965845121757272
linear_regression,2,37,0.0146752768935113,0.0189007789086908,130.94154062574285,-0.1159286111996884,37.96988835192294,49.1284382865104,1.4599133707728145,0.9887959868617636
linear_regression,3,37,0.0169721986697214,0.0210656619756883,117.96957481905204,-0.1548919796335988,43.95072518900921,54.94608654699396,1.6908811309064131,0.9856172729907172
linear_regression,4,37,0.0177624116412871,0.0226878645568874,250.8639642282874,-0.1563346583088956,46.17189779833913,59.76860651481794,1.7660041916136409,0.9835341686898652
linear_regression,5,37,0.0228734710286617,0.0291803749974875,120.3941385783946,-0.2427328408564002,59.79958750129752,76.28430693020869,2.262633975961911,0.9738376795298948
linear_regression,6,37,0.0250014047132201,0.03313851960751,189.3056451326443,-0.1097373742718128,65.805654023285,86.46638717597817,2.4747653391436124,0.9651547779222236
linear_regression,7,37,0.0252554260219826,0.0320225144953513,122.78779541236486,-0.0846395412078915,66.83626006353674,85.16592418138923,2.509284610974713,0.9677145297458728
linear_regression,8,37,0.0255531476541674,0.0325375661088525,127.9127527065828,-0.0731926645266927,66.98929624474941,85.97677442935736,2.540952153387404,0.967028028718124
linear_regression,9,37,0.0242140055319423,0.0301700880874616,159.06593566154973,-0.0577922353085544,63.39339660325133,79.46675964438774,2.4077804658880564,0.971196859019453
linear_regression,10,37,0.0283882341602202,0.0328777922573259,154.2069427835785,-0.0363099025400461,75.04801224275784,88.44192367560854,2.8214508017416677,0.9646506642514004
linear_regression,11,37,0.0298799923602022,0.0379985703824087,125.55382531294433,0.0038240985422512,78.91846067438722,101.23782938478632,2.968519556294766,0.9526427321934908
linear_regression,12,37,0.035480968543821,0.0435501642655978,120.2632833754502,-0.0520750303378816,93.57249786510631,115.5505990902502,3.5354162349213354,0.940431928811061
linear_regression,13,37,0.0347873650046236,0.0434432299286054,171.5424080528809,-0.0571985991055601,91.10686589998406,113.95740698455882,3.4500596564052564,0.9398822818312118
linear_regression,14,37,0.0325060386716087,0.0432578982487306,164.365730732654,-0.0488325318129523,85.50416652675217,114.4107289738636,3.217225022572319,0.9373792840286794
linear_regression,15,37,0.03522001808644,0.0442896725846428,186.82226975548969,-0.1089191460155156,92.376675061204,117.79812024562248,3.4647213428596233,0.9347173552694084
linear_regression,16,37,0.038366016177509,0.0468983175007462,279.0543841411289,-0.100069670852428,101.6641859959921,125.52565539501566,3.783064943024741,0.9260895213829528
linear_regression,17,37,0.0385741106574561,0.0486840664687847,125.88591773400928,-0.1427438968245227,101.97044421400338,130.52603186003566,3.7845576388962416,0.9233894318051148
linear_regression,18,37,0.0414792872884434,0.052072529160479,269.54238566915103,-0.1688829984814925,109.03940804946532,135.9826871509854,4.074285747449864,0.916700285021356
linear_regression,19,37,0.0443552792792658,0.0544303904791783,142.42950298813048,-0.2024173902672035,118.408865613258,145.66229162905398,4.360178497883023,0.9078600794828874
linear_regression,20,37,0.0444149420789914,0.0546195324563749,140.40132408876522,-0.2593051092226273,118.9107074683027,148.39779044833506,4.356152121652704,0.9044599123168426
lstm,1,38,0.0084044908175719,0.0107755823262666,105.00451828167954,0.0058950702038264,22.28913940080722,28.65079072263554,0.8388726801776406,0.9964118416256056
lstm,2,37,0.0143842722899563,0.0183420315035089,121.79381509301555,-0.0509253756790868,37.04840556964855,47.27137919804683,1.4309057488684778,0.989627003321568
lstm,3,37,0.0162085950255745,0.0202352333612436,105.173721786902,-0.0656327950493813,41.65571280514298,52.02251667025921,1.6132668942425104,0.9871071057137046
lstm,4,37,0.0176306665283605,0.0225248722265683,112.95856844459485,-0.1397798458105112,44.91205707299692,57.87645354635737,1.7517890822925442,0.9845602158908664
lstm,5,37,0.021898318057566,0.0278438815081922,115.99100344024968,-0.1315026924020825,56.710685862174294,70.9984135433266,2.167200504755044,0.9773377440349628
lstm,6,37,0.0238810191495977,0.032286371095536,127.8442091378418,-0.0533979633501464,62.62064177545746,82.59522018399494,2.3644095672616325,0.9682050284437356
lstm,7,37,0.0246691234375645,0.0314660207815244,114.5633545810053,-0.0472689351002753,64.31284398608481,81.30855046277019,2.451270112728384,0.9705728754896676
lstm,8,37,0.0250166484140707,0.0320868110971963,107.96528759338948,-0.0436639525763307,64.62908554408045,82.10974653027773,2.4882441017448333,0.9699273264181472
lstm,9,37,0.0235599462461786,0.0303424927751424,111.93767544130084,-0.0699161246704718,60.38244073542112,77.45420505425888,2.3423441838087085,0.972637306671041
lstm,10,37,0.0280904905177174,0.0331375206992237,122.62613858059946,-0.0527478864426071,72.75668333770177,86.36860368435545,2.7917206039138267,0.9662886073674196
lstm,11,37,0.0304674413604083,0.0393995561824626,120.36262409145012,-0.0709869425530502,78.71240868096638,101.9746435469848,3.0264207112724715,0.9519508863847534
lstm,12,37,0.0339141252896764,0.0433951792576382,102.12242811266523,-0.0446001690798936,87.79259557073208,111.66305337179224,3.3738291992125067,0.9443726804733668
lstm,13,37,0.0339933158719707,0.0435702396009748,150.5475188845225,-0.0633892404936486,88.14279449885137,112.23388847291434,3.362819599077598,0.941686999254338
lstm,14,37,0.0328520710948664,0.0450584967111853,139.975947454111,-0.1379645064344739,84.75313120208041,116.1117239281088,3.243438749357804,0.9355034224825438
lstm,15,37,0.0359970658734712,0.045867510053714,158.1294372405743,-0.1893379369268444,92.9765413372394,119.26439609199087,3.5315334349349947,0.9330820471605814
lstm,16,37,0.038846285326086,0.0478670574759474,224.69641824303616,-0.1459855149954991,102.20029719705848,126.41493024064869,3.8222924566463865,0.9250385880624288
lstm,17,37,0.0385727092985975,0.0495098865198297,109.01377608404344,-0.1818410723678418,100.7667352082769,130.36745012852225,3.776548723162055,0.9235754737185644
lstm,18,37,0.0401007847857075,0.0512297375551482,146.3114351687646,-0.1313525503248656,104.05939805292871,130.96325043596494,3.932492022852745,0.9227363593146332
lstm,19,37,0.0426522319507591,0.0524545829217193,120.24438711721,-0.1167069660433535,112.1607595449563,136.67041995286792,4.193333792323302,0.918884730643198
lstm,20,37,0.0428107669526964,0.0526081163445176,122.18014222157308,-0.1682627052582026,112.80743463571162,139.5896300144388,4.2002845015761405,0.91546489847124
lstm_gru,1,38,0.0084166262613912,0.010831718213485,100.349863114671,-0.0044895790476442,22.329031193034325,28.795067763256434,0.8401158958521084,0.9963756127939633
lstm_gru,2,37,0.0140390582974161,0.0181904319171836,107.73446576366882,-0.0336250617870748,36.15216030738067,46.860112990652866,1.3963812350087863,0.9898067105975656
lstm_gru,3,37,0.0161745220738464,0.0200918728114962,107.08104228069564,-0.050586905844018,41.68516981552042,51.708728971038376,1.6099459761783823,0.9872621705102146
lstm_gru,4,37,0.0174745911556533,0.0223379371297154,131.18688801890147,-0.1209401617916772,44.66868947928129,57.5083778619682,1.7366229161179536,0.9847559755719788
lstm_gru,5,37,0.0215527430053994,0.0275208400625358,99.5988671611806,-0.1053998739285675,56.00149055533843,70.20983319663453,2.1330019089832204,0.9778383682603464
lstm_gru,6,37,0.0239932416424529,0.0321513795014161,159.34965635349766,-0.0446077158458282,62.7904124752112,82.36874618977917,2.375852249391415,0.9683791514032296
lstm_gru,7,37,0.0245114038380434,0.0311177658970161,98.19160793150226,-0.0242156073680304,64.11256493023141,80.66501160938338,2.4360212476712615,0.971036850184682
lstm_gru,8,37,0.0246042268282588,0.0315580513126682,100.41179632926942,-0.0095502123981285,63.7783995634053,80.83583133538343,2.4470240314268104,0.9708532298929028
lstm_gru,9,37,0.0233781262988796,0.0297342093785306,120.55003280356011,-0.0274483733808463,60.21622105768417,76.08472772748779,2.3242360641594275,0.9735963587810592
lstm_gru,10,37,0.0282411058844795,0.0327307041892996,141.91395338287077,-0.0270581952715915,73.09735362447122,85.36104539163104,2.8071935314445886,0.9670705598471012
lstm_gru,11,37,0.030480175572162,0.039085598275214,135.77686866659266,-0.0539864909059275,78.76284950554347,101.24895920477236,3.0277756128735693,0.9526323189548488
lstm_gru,12,37,0.0340657898228605,0.0431062918798352,104.919977912251,-0.0307383834308077,87.92184148168349,110.95600040586794,3.388560255313553,0.9450749170005812
lstm_gru,13,37,0.0342321004781528,0.0432613968005561,135.2331294258299,-0.0483672378955224,88.46629602016027,111.41018548838926,3.387182015349693,0.9425397957465396
lstm_gru,14,37,0.0328238747114133,0.0448036449928606,124.69940320684304,-0.1251282125647137,84.37018449781498,115.39373333357052,3.2398967542714785,0.9362986007672612
lstm_gru,15,37,0.0364514236405892,0.0459096182028152,150.6535087944589,-0.1915226557915066,93.80111926975572,119.06597427819652,3.5774081708837024,0.9333045265699
lstm_gru,16,37,0.0389943898929859,0.0481027576321372,131.5478719834567,-0.1572990987095219,102.28585983410304,126.84665499679258,3.83853089243431,0.924525706256342
lstm_gru,17,37,0.0393000375953483,0.0495247584447291,122.02552996540491,-0.1825511887793274,102.6242766522501,130.28327528654998,3.848632830685561,0.9236741324803844
lstm_gru,18,37,0.0405889617856851,0.0513507192213395,168.1277074051027,-0.1367023545343759,105.2207882630761,131.21210623033537,3.980063101025387,0.9224424482727998
lstm_gru,19,37,0.0427619119985959,0.0525802650202838,113.11863078963636,-0.1220646758092081,112.0364279154146,136.87084225483542,4.202432145722879,0.9186466508978212
lstm_gru,20,37,0.0424188056076313,0.0522997218374718,122.35725853872344,-0.1546058854080085,111.68182698529762,138.96768427741085,4.1581584450325275,0.9162165176066696
mlp,1,38,0.008477566620545,0.0106685222224559,116.39211268653752,0.025550670180706,22.41339806593283,28.15051871209431,0.8464960725597723,0.9965360534475072
mlp,2,37,0.0137793896049595,0.0176021007488964,121.3632569826205,0.0321545483814798,35.437052673900276,44.927250227150715,1.3714363108163976,0.9906302636956176
mlp,3,37,0.0156767507647204,0.0194230970645424,118.21294473798076,0.0181885239958364,39.917204350102665,49.11409188470759,1.561538584519297,0.9885084147704984
mlp,4,37,0.0178685585248084,0.0218077298195622,267.9564552797261,-0.0683590100399609,45.65457075336472,55.63397954068632,1.7789074188892875,0.9857334930036848
mlp,5,37,0.0221489594047891,0.0273790318930039,112.25887270991034,-0.0940375119559946,57.47609955978482,69.1644896448069,2.196510759082898,0.9784933778622338
mlp,6,37,0.0239182975730247,0.0314571541375468,242.54341686358524,1.6424901677414283e-05,62.1835157531222,79.47545186939035,2.377465031506226,0.97056157153827
mlp,7,37,0.0253185884919918,0.0309573271742065,250.2226832294421,-0.0136814173863646,66.25602340777776,79.1408390087815,2.5263294230237077,0.9721210322398594
mlp,8,37,0.0240886149937438,0.030779419446955,103.40696667076568,0.0396524857941876,62.073549168652264,77.02383452142196,2.406068390623843,0.9735373770711758
mlp,9,37,0.0249001985584899,0.0306053214252558,151.26022655770518,-0.0885317683625264,64.3872403345745,77.67957068846327,2.487670398303826,0.972477842582272
mlp,10,37,0.0285504819348311,0.0336095743149968,182.6160706251476,-0.0829549181630187,73.8937828797913,86.37629782128288,2.847526758302425,0.966282600748966
mlp,11,37,0.0314906211174256,0.0396607294852593,140.8391771327293,-0.085232802713093,81.82158838766986,102.3726156504938,3.139632162454202,0.9515751160978992
mlp,12,37,0.0339935459309476,0.0435576979783595,110.62034536612184,-0.0524390572836013,86.66405573347495,111.53467039836764,3.3942871257542904,0.9445005203450724
mlp,13,37,0.0348029424256078,0.0438893312519933,169.77755908999904,-0.0790219820624662,89.73838157601809,112.44875156708868,3.4591632900153235,0.941463514081716
mlp,14,37,0.0350015825290221,0.0451891543558671,201.39295463496416,-0.1445736631828642,90.7788211319394,116.46005368493212,3.474034253641333,0.9351158685819848
mlp,15,37,0.038480406037146,0.0466511808756925,237.15149540280055,-0.2303260663417283,99.85506691288204,120.58953872852872,3.798917044233542,0.9315867397183958
mlp,16,37,0.0409359303351374,0.0500332765262669,251.4044174550909,-0.2520554274964268,107.77731491865754,132.4371814673787,4.053933120580762,0.9177263284765697
mlp,17,37,0.0413484424202003,0.0509515059660215,141.6814362805781,-0.2516683390888528,108.40706816933448,132.87860543618302,4.078257219422537,0.9206029189923612
mlp,18,37,0.041525700673592,0.0537277822575351,171.3762083348846,-0.2443757150076901,107.43084964986708,136.76932176168938,4.096454688148383,0.9157337506869446
mlp,19,37,0.0428831438860039,0.0546456802834924,123.6441100549332,-0.2119481011851949,111.9643595894026,141.75808387718544,4.244784638546744,0.9127331649541586
mlp,20,37,0.0422792643594953,0.0534539465330068,136.98594218470856,-0.2061312189808839,111.02416020794688,140.44909333138236,4.178429446613297,0.9144207164757236
naive_persistence,1,38,0.0084427574207429,0.01081781467166,100.0,-0.0019125179981622,22.45632452713816,28.879204616555867,0.8429982403626616,0.9963544015192568
naive_persistence,2,37,0.0142339669893255,0.0181716916453814,100.0,-0.0314964222114184,36.692402607685814,46.81122477241407,1.4168406113853895,0.9898279684125948
naive_persistence,3,37,0.0159064670413114,0.0198396725972618,100.0,-0.0243777693505791,40.8897144214527,51.04584676935546,1.5846469071528235,0.9875866634369368
naive_persistence,4,37,0.0171231105971925,0.0217126810916465,100.0,-0.059066445263036,43.67944665857264,55.70453249406915,1.7032437680199426,0.9856972855476512
naive_persistence,5,37,0.0213523088447889,0.0271350285160179,100.0,-0.0746241654653263,55.32322569151182,68.83533970809857,2.1158195841202785,0.9786975884130324
naive_persistence,6,37,0.0239691711340676,0.031950230530652,100.0,-0.0315778255721792,63.003803974873314,81.67193165089213,2.377518820410009,0.968911893933438
naive_persistence,7,37,0.0245344303493226,0.0310569708465894,100.0,-0.0202174788597448,64.21622611380913,80.06234688676251,2.4434294961181813,0.971468012670551
naive_persistence,8,37,0.0248750502154486,0.0315795461808002,100.0,-0.0109259335218621,64.44295687288852,80.504102861369,2.4802712124213704,0.971091960027984
naive_persistence,9,37,0.0230955480145448,0.0295839590339087,100.0,-0.0170909810364774,59.303760425464525,75.14652283201825,2.302553249511451,0.9742435134359262
naive_persistence,10,37,0.0274891075772972,0.0325339629763589,100.0,-0.0147482016969517,70.94889872782939,84.39276203180115,2.7414066409480875,0.9678133854930164
naive_persistence,11,37,0.0295572518219865,0.0385957880876822,100.0,-0.0277354639476972,76.25618599556587,99.67254395228176,2.946318549190992,0.9540958368441876
naive_persistence,12,37,0.033704657576965,0.0428870773815999,100.0,-0.020281521895654,86.78889094172297,109.84229353707651,3.3664042093723987,0.946171990555522
naive_persistence,13,37,0.0328383297869772,0.0427533220694077,100.0,-0.0238871633714017,84.39159496410473,109.40901692844572,3.262226009293249,0.9445854765928656
naive_persistence,14,37,0.0312888510051381,0.0436453236510092,100.0,-0.0677037219612091,80.32082717483108,112.22378496973626,3.10211539402329,0.9397503751013958
naive_persistence,15,37,0.034177215478994,0.0442710523396006,100.0,-0.1079869194018758,87.63432023331926,114.13246763874965,3.3662936647427513,0.9387170823002344
naive_persistence,16,37,0.0374367987264631,0.0463255613755699,100.0,-0.0733640562165405,97.9878028663429,121.44620072719631,3.7005524566264407,0.9308154874237128
naive_persistence,17,37,0.0375647484641839,0.0475427890270149,100.0,-0.0897942894156538,98.07376016152872,124.20113588068524,3.6949476116486233,0.930634176194946
naive_persistence,18,37,0.0384379531782517,0.0498278223878295,100.0,-0.0702802553231158,98.98536805848818,126.17983999212736,3.785514271716269,0.9282773674002416
