fold,forecast_origin,forecast_end,train_samples,validation_samples,train_target_start,train_target_end,validation_target_start,validation_target_end,target_date,horizon_step
1,2022-08-23T00:00:00,2022-09-21T00:00:00,4597,985,2000-05-08T00:00:00,2018-09-10T00:00:00,2018-09-11T00:00:00,2022-08-23T00:00:00,2022-09-13T00:00:00,14
1,2022-08-23T00:00:00,2022-09-21T00:00:00,4597,985,2000-05-08T00:00:00,2018-09-10T00:00:00,2018-09-11T00:00:00,2022-08-23T00:00:00,2022-09-14T00:00:00,15
1,2022-08-23T00:00:00,2022-09-21T00:00:00,4597,985,2000-05-08T00:00:00,2018-09-10T00:00:00,2018-09-11T00:00:00,2022-08-23T00:00:00,2022-09-15T00:00:00,16
1,2022-08-23T00:00:00,2022-09-21T00:00:00,4597,985,2000-05-08T00:00:00,2018-09-10T00:00:00,2018-09-11T00:00:00,2022-08-23T00:00:00,2022-09-16T00:00:00,17
1,2022-08-23T00:00:00,2022-09-21T00:00:00,4597,985,2000-05-08T00:00:00,2018-09-10T00:00:00,2018-09-11T00:00:00,2022-08-23T00:00:00,2022-09-19T00:00:00,18
1,2022-08-23T00:00:00,2022-09-21T00:00:00,4597,985,2000-05-08T00:00:00,2018-09-10T00:00:00,2018-09-11T00:00:00,2022-08-23T00:00:00,2022-09-20T00:00:00,19
1,2022-08-23T00:00:00,2022-09-21T00:00:00,4597,985,2000-05-08T00:00:00,2018-09-10T00:00:00,2018-09-11T00:00:00,2022-08-23T00:00:00,2022-09-21T00:00:00,20
2,2022-09-21T00:00:00,2022-10-19T00:00:00,4597,985,2000-06-06T00:00:00,2018-10-08T00:00:00,2018-10-09T00:00:00,2022-09-21T00:00:00,2022-09-22T00:00:00,1
2,2022-09-21T00:00:00,2022-10-19T00:00:00,4597,985,2000-06-06T00:00:00,2018-10-08T00:00:00,2018-10-09T00:00:00,2022-09-21T00:00:00,2022-09-23T00:00:00,2
2,2022-09-21T00:00:00,2022-10-19T00:00:00,4597,985,2000-06-06T00:00:00,2018-10-08T00:00:00,2018-10-09T00:00:00,2022-09-21T00:00:00,2022-09-26T00:00:00,3
2,2022-09-21T00:00:00,2022-10-19T00:00:00,4597,985,2000-06-06T00:00:00,2018-10-08T00:00:00,2018-10-09T00:00:00,2022-09-21T00:00:00,2022-09-27T00:00:00,4
2,2022-09-21T00:00:00,2022-10-19T00:00:00,4597,985,2000-06-06T00:00:00,2018-10-08T00:00:00,2018-10-09T00:00:00,2022-09-21T00:00:00,2022-09-28T00:00:00,5
2,2022-09-21T00:00:00,2022-10-19T00:00:00,4597,985,2000-06-06T00:00:00,2018-10-08T00:00:00,2018-10-09T00:00:00,2022-09-21T00:00:00,2022-09-29T00:00:00,6
2,2022-09-21T00:00:00,2022-10-19T00:00:00,4597,985,2000-06-06T00:00:00,2018-10-08T00:00:00,2018-10-09T00:00:00,2022-09-21T00:00:00,2022-09-30T00:00:00,7
2,2022-09-21T00:00:00,2022-10-19T00:00:00,4597,985,2000-06-06T00:00:00,2018-10-08T00:00:00,2018-10-09T00:00:00,2022-09-21T00:00:00,2022-10-03T00:00:00,8
2,2022-09-21T00:00:00,2022-10-19T00:00:00,4597,985,2000-06-06T00:00:00,2018-10-08T00:00:00,2018-10-09T00:00:00,2022-09-21T00:00:00,2022-10-04T00:00:00,9
2,2022-09-21T00:00:00,2022-10-19T00:00:00,4597,985,2000-06-06T00:00:00,2018-10-08T00:00:00,2018-10-09T00:00:00,2022-09-21T00:00:00,2022-10-05T00:00:00,10
2,2022-09-21T00:00:00,2022-10-19T00:00:00,4597,985,2000-06-06T00:00:00,2018-10-08T00:00:00,2018-10-09T00:00:00,2022-09-21T00:00:00,2022-10-06T00:00:00,11
2,2022-09-21T00:00:00,2022-10-19T00:00:00,4597,985,2000-06-06T00:00:00,2018-10-08T00:00:00,2018-10-09T00:00:00,2022-09-21T00:00:00,2022-10-07T00:00:00,12
2,2022-09-21T00:00:00,2022-10-19T00:00:00,4597,985,2000-06-06T00:00:00,2018-10-08T00:00:00,2018-10-09T00:00:00,2022-09-21T00:00:00,2022-10-10T00:00:00,13
2,2022-09-21T00:00:00,2022-10-19T00:00:00,4597,985,2000-06-06T00:00:00,2018-10-08T00:00:00,2018-10-09T00:00:00,2022-09-21T00:00:00,2022-10-11T00:00:00,14
2,2022-09-21T00:00:00,2022-10-19T00:00:00,4597,985,2000-06-06T00:00:00,2018-10-08T00:00:00,2018-10-09T00:00:00,2022-09-21T00:00:00,2022-10-12T00:00:00,15
2,2022-09-21T00:00:00,2022-10-19T00:00:00,4597,985,2000-06-06T00:00:00,2018-10-08T00:00:00,2018-10-09T00:00:00,2022-09-21T00:00:00,2022-10-13T00:00:00,16
2,2022-09-21T00:00:00,2022-10-19T00:00:00,4597,985,2000-06-06T00:00:00,2018-10-08T00:00:00,2018-10-09T00:00:00,2022-09-21T00:00:00,2022-10-14T00:00:00,17
2,2022-09-21T00:00:00,2022-10-19T00:00:00,4597,985,2000-06-06T00:00:00,2018-10-08T00:00:00,2018-10-09T00:00:00,2022-09-21T00:00:00,2022-10-17T00:00:00,18
2,2022-09-21T00:00:00,2022-10-19T00:00:00,4597,985,2000-06-06T00:00:00,2018-10-08T00:00:00,2018-10-09T00:00:00,2022-09-21T00:00:00,2022-10-18T00:00:00,19
2,2022-09-21T00:00:00,2022-10-19T00:00:00,4597,985,2000-06-06T00:00:00,2018-10-08T00:00:00,2018-10-09T00:00:00,2022-09-21T00:00:00,2022-10-19T00:00:00,20
3,2022-10-19T00:00:00,2022-11-16T00:00:00,4597,985,2000-07-04T00:00:00,2018-11-06T00:00:00,2018-11-07T00:00:00,2022-10-19T00:00:00,2022-10-20T00:00:00,1
3,2022-10-19T00:00:00,2022-11-16T00:00:00,4597,985,2000-07-04T00:00:00,2018-11-06T00:00:00,2018-11-07T00:00:00,2022-10-19T00:00:00,2022-10-21T00:00:00,2
3,2022-10-19T00:00:00,2022-11-16T00:00:00,4597,985,2000-07-04T00:00:00,2018-11-06T00:00:00,2018-11-07T00:00:00,2022-10-19T00:00:00,2022-10-24T00:00:00,3
3,2022-10-19T00:00:00,2022-11-16T00:00:00,4597,985,2000-07-04T00:00:00,2018-11-06T00:00:00,2018-11-07T00:00:00,2022-10-19T00:00:00,2022-10-25T00:00:00,4
3,2022-10-19T00:00:00,2022-11-16T00:00:00,4597,985,2000-07-04T00:00:00,2018-11-06T00:00:00,2018-11-07T00:00:00,2022-10-19T00:00:00,2022-10-26T00:00:00,5
3,2022-10-19T00:00:00,2022-11-16T00:00:00,4597,985,2000-07-04T00:00:00,2018-11-06T00:00:00,2018-11-07T00:00:00,2022-10-19T00:00:00,2022-10-27T00:00:00,6
3,2022-10-19T00:00:00,2022-11-16T00:00:00,4597,985,2000-07-04T00:00:00,2018-11-06T00:00:00,2018-11-07T00:00:00,2022-10-19T00:00:00,2022-10-28T00:00:00,7
3,2022-10-19T00:00:00,2022-11-16T00:00:00,4597,985,2000-07-04T00:00:00,2018-11-06T00:00:00,2018-11-07T00:00:00,2022-10-19T00:00:00,2022-10-31T00:00:00,8
3,2022-10-19T00:00:00,2022-11-16T00:00:00,4597,985,2000-07-04T00:00:00,2018-11-06T00:00:00,2018-11-07T00:00:00,2022-10-19T00:00:00,2022-11-01T00:00:00,9
3,2022-10-19T00:00:00,2022-11-16T00:00:00,4597,985,2000-07-04T00:00:00,2018-11-06T00:00:00,2018-11-07T00:00:00,2022-10-19T00:00:00,2022-11-02T00:00:00,10
3,2022-10-19T00:00:00,2022-11-16T00:00:00,4597,985,2000-07-04T00:00:00,2018-11-06T00:00:00,2018-11-07T00:00:00,2022-10-19T00:00:00,2022-11-03T00:00:00,11
3,2022-10-19T00:00:00,2022-11-16T00:00:00,4597,985,2000-07-04T00:00:00,2018-11-06T00:00:00,2018-11-07T00:00:00,2022-10-19T00:00:00,2022-11-04T00:00:00,12
3,2022-10-19T00:00:00,2022-11-16T00:00:00,4597,985,2000-07-04T00:00:00,2018-11-06T00:00:00,2018-11-07T00:00:00,2022-10-19T00:00:00,2022-11-07T00:00:00,13
3,2022-10-19T00:00:00,2022-11-16T00:00:00,4597,985,2000-07-04T00:00:00,2018-11-06T00:00:00,2018-11-07T00:00:00,2022-10-19T00:00:00,2022-11-08T00:00:00,14
3,2022-10-19T00:00:00,2022-11-16T00:00:00,4597,985,2000-07-04T00:00:00,2018-11-06T00:00:00,2018-11-07T00:00:00,2022-10-19T00:00:00,2022-11-09T00:00:00,15
3,2022-10-19T00:00:00,2022-11-16T00:00:00,4597,985,2000-07-04T00:00:00,2018-11-06T00:00:00,2018-11-07T00:00:00,2022-10-19T00:00:00,2022-11-10T00:00:00,16
3,2022-10-19T00:00:00,2022-11-16T00:00:00,4597,985,2000-07-04T00:00:00,2018-11-06T00:00:00,2018-11-07T00:00:00,2022-10-19T00:00:00,2022-11-11T00:00:00,17
3,2022-10-19T00:00:00,2022-11-16T00:00:00,4597,985,2000-07-04T00:00:00,2018-11-06T00:00:00,2018-11-07T00:00:00,2022-10-19T00:00:00,2022-11-14T00:00:00,18
3,2022-10-19T00:00:00,2022-11-16T00:00:00,4597,985,2000-07-04T00:00:00,2018-11-06T00:00:00,2018-11-07T00:00:00,2022-10-19T00:00:00,2022-11-15T00:00:00,19
3,2022-10-19T00:00:00,2022-11-16T00:00:00,4597,985,2000-07-04T00:00:00,2018-11-06T00:00:00,2018-11-07T00:00:00,2022-10-19T00:00:00,2022-11-16T00:00:00,20
4,2022-11-16T00:00:00,2022-12-14T00:00:00,4597,985,2000-08-01T00:00:00,2018-12-04T00:00:00,2018-12-05T00:00:00,2022-11-16T00:00:00,2022-11-17T00:00:00,1
4,2022-11-16T00:00:00,2022-12-14T00:00:00,4597,985,2000-08-01T00:00:00,2018-12-04T00:00:00,2018-12-05T00:00:00,2022-11-16T00:00:00,2022-11-18T00:00:00,2
4,2022-11-16T00:00:00,2022-12-14T00:00:00,4597,985,2000-08-01T00:00:00,2018-12-04T00:00:00,2018-12-05T00:00:00,2022-11-16T00:00:00,2022-11-21T00:00:00,3
4,2022-11-16T00:00:00,2022-12-14T00:00:00,4597,985,2000-08-01T00:00:00,2018-12-04T00:00:00,2018-12-05T00:00:00,2022-11-16T00:00:00,2022-11-22T00:00:00,4
4,2022-11-16T00:00:00,2022-12-14T00:00:00,4597,985,2000-08-01T00:00:00,2018-12-04T00:00:00,2018-12-05T00:00:00,2022-11-16T00:00:00,2022-11-23T00:00:00,5
4,2022-11-16T00:00:00,2022-12-14T00:00:00,4597,985,2000-08-01T00:00:00,2018-12-04T00:00:00,2018-12-05T00:00:00,2022-11-16T00:00:00,2022-11-24T00:00:00,6
4,2022-11-16T00:00:00,2022-12-14T00:00:00,4597,985,2000-08-01T00:00:00,2018-12-04T00:00:00,2018-12-05T00:00:00,2022-11-16T00:00:00,2022-11-25T00:00:00,7
4,2022-11-16T00:00:00,2022-12-14T00:00:00,4597,985,2000-08-01T00:00:00,2018-12-04T00:00:00,2018-12-05T00:00:00,2022-11-16T00:00:00,2022-11-28T00:00:00,8
4,2022-11-16T00:00:00,2022-12-14T00:00:00,4597,985,2000-08-01T00:00:00,2018-12-04T00:00:00,2018-12-05T00:00:00,2022-11-16T00:00:00,2022-11-29T00:00:00,9
4,2022-11-16T00:00:00,2022-12-14T00:00:00,4597,985,2000-08-01T00:00:00,2018-12-04T00:00:00,2018-12-05T00:00:00,2022-11-16T00:00:00,2022-11-30T00:00:00,10
4,2022-11-16T00:00:00,2022-12-14T00:00:00,4597,985,2000-08-01T00:00:00,2018-12-04T00:00:00,2018-12-05T00:00:00,2022-11-16T00:00:00,2022-12-01T00:00:00,11
4,2022-11-16T00:00:00,2022-12-14T00:00:00,4597,985,2000-08-01T00:00:00,2018-12-04T00:00:00,2018-12-05T00:00:00,2022-11-16T00:00:00,2022-12-02T00:00:00,12
4,2022-11-16T00:00:00,2022-12-14T00:00:00,4597,985,2000-08-01T00:00:00,2018-12-04T00:00:00,2018-12-05T00:00:00,2022-11-16T00:00:00,2022-12-05T00:00:00,13
4,2022-11-16T00:00:00,2022-12-14T00:00:00,4597,985,2000-08-01T00:00:00,2018-12-04T00:00:00,2018-12-05T00:00:00,2022-11-16T00:00:00,2022-12-06T00:00:00,14
4,2022-11-16T00:00:00,2022-12-14T00:00:00,4597,985,2000-08-01T00:00:00,2018-12-04T00:00:00,2018-12-05T00:00:00,2022-11-16T00:00:00,2022-12-07T00:00:00,15
4,2022-11-16T00:00:00,2022-12-14T00:00:00,4597,985,2000-08-01T00:00:00,2018-12-04T00:00:00,2018-12-05T00:00:00,2022-11-16T00:00:00,2022-12-08T00:00:00,16
4,2022-11-16T00:00:00,2022-12-14T00:00:00,4597,985,2000-08-01T00:00:00,2018-12-04T00:00:00,2018-12-05T00:00:00,2022-11-16T00:00:00,2022-12-09T00:00:00,17
4,2022-11-16T00:00:00,2022-12-14T00:00:00,4597,985,2000-08-01T00:00:00,2018-12-04T00:00:00,2018-12-05T00:00:00,2022-11-16T00:00:00,2022-12-12T00:00:00,18
4,2022-11-16T00:00:00,2022-12-14T00:00:00,4597,985,2000-08-01T00:00:00,2018-12-04T00:00:00,2018-12-05T00:00:00,2022-11-16T00:00:00,2022-12-13T00:00:00,19
4,2022-11-16T00:00:00,2022-12-14T00:00:00,4597,985,2000-08-01T00:00:00,2018-12-04T00:00:00,2018-12-05T00:00:00,2022-11-16T00:00:00,2022-12-14T00:00:00,20
5,2022-12-14T00:00:00,2023-01-11T00:00:00,4597,985,2000-08-29T00:00:00,2019-01-03T00:00:00,2019-01-04T00:00:00,2022-12-14T00:00:00,2022-12-15T00:00:00,1
5,2022-12-14T00:00:00,2023-01-11T00:00:00,4597,985,2000-08-29T00:00:00,2019-01-03T00:00:00,2019-01-04T00:00:00,2022-12-14T00:00:00,2022-12-16T00:00:00,2
5,2022-12-14T00:00:00,2023-01-11T00:00:00,4597,985,2000-08-29T00:00:00,2019-01-03T00:00:00,2019-01-04T00:00:00,2022-12-14T00:00:00,2022-12-19T00:00:00,3
5,2022-12-14T00:00:00,2023-01-11T00:00:00,4597,985,2000-08-29T00:00:00,2019-01-03T00:00:00,2019-01-04T00:00:00,2022-12-14T00:00:00,2022-12-20T00:00:00,4
5,2022-12-14T00:00:00,2023-01-11T00:00:00,4597,985,2000-08-29T00:00:00,2019-01-03T00:00:00,2019-01-04T00:00:00,2022-12-14T00:00:00,2022-12-21T00:00:00,5
5,2022-12-14T00:00:00,2023-01-11T00:00:00,4597,985,2000-08-29T00:00:00,2019-01-03T00:00:00,2019-01-04T00:00:00,2022-12-14T00:00:00,2022-12-22T00:00:00,6
5,2022-12-14T00:00:00,2023-01-11T00:00:00,4597,985,2000-08-29T00:00:00,2019-01-03T00:00:00,2019-01-04T00:00:00,2022-12-14T00:00:00,2022-12-23T00:00:00,7
5,2022-12-14T00:00:00,2023-01-11T00:00:00,4597,985,2000-08-29T00:00:00,2019-01-03T00:00:00,2019-01-04T00:00:00,2022-12-14T00:00:00,2022-12-26T00:00:00,8
5,2022-12-14T00:00:00,2023-01-11T00:00:00,4597,985,2000-08-29T00:00:00,2019-01-03T00:00:00,2019-01-04T00:00:00,2022-12-14T00:00:00,2022-12-27T00:00:00,9
5,2022-12-14T00:00:00,2023-01-11T00:00:00,4597,985,2000-08-29T00:00:00,2019-01-03T00:00:00,2019-01-04T00:00:00,2022-12-14T00:00:00,2022-12-28T00:00:00,10
5,2022-12-14T00:00:00,2023-01-11T00:00:00,4597,985,2000-08-29T00:00:00,2019-01-03T00:00:00,2019-01-04T00:00:00,2022-12-14T00:00:00,2022-12-29T00:00:00,11
5,2022-12-14T00:00:00,2023-01-11T00:00:00,4597,985,2000-08-29T00:00:00,2019-01-03T00:00:00,2019-01-04T00:00:00,2022-12-14T00:00:00,2022-12-30T00:00:00,12
5,2022-12-14T00:00:00,2023-01-11T00:00:00,4597,985,2000-08-29T00:00:00,2019-01-03T00:00:00,2019-01-04T00:00:00,2022-12-14T00:00:00,2023-01-02T00:00:00,13
5,2022-12-14T00:00:00,2023-01-11T00:00:00,4597,985,2000-08-29T00:00:00,2019-01-03T00:00:00,2019-01-04T00:00:00,2022-12-14T00:00:00,2023-01-03T00:00:00,14
5,2022-12-14T00:00:00,2023-01-11T00:00:00,4597,985,2000-08-29T00:00:00,2019-01-03T00:00:00,2019-01-04T00:00:00,2022-12-14T00:00:00,2023-01-04T00:00:00,15
5,2022-12-14T00:00:00,2023-01-11T00:00:00,4597,985,2000-08-29T00:00:00,2019-01-03T00:00:00,2019-01-04T00:00:00,2022-12-14T00:00:00,2023-01-05T00:00:00,16
5,2022-12-14T00:00:00,2023-01-11T00:00:00,4597,985,2000-08-29T00:00:00,2019-01-03T00:00:00,2019-01-04T00:00:00,2022-12-14T00:00:00,2023-01-06T00:00:00,17
5,2022-12-14T00:00:00,2023-01-11T00:00:00,4597,985,2000-08-29T00:00:00,2019-01-03T00:00:00,2019-01-04T00:00:00,2022-12-14T00:00:00,2023-01-09T00:00:00,18
5,2022-12-14T00:00:00,2023-01-11T00:00:00,4597,985,2000-08-29T00:00:00,2019-01-03T00:00:00,2019-01-04T00:00:00,2022-12-14T00:00:00,2023-01-10T00:00:00,19
5,2022-12-14T00:00:00,2023-01-11T00:00:00,4597,985,2000-08-29T00:00:00,2019-01-03T00:00:00,2019-01-04T00:00:00,2022-12-14T00:00:00,2023-01-11T00:00:00,20
6,2023-01-11T00:00:00,2023-02-08T00:00:00,4597,985,2000-09-27T00:00:00,2019-01-31T00:00:00,2019-02-01T00:00:00,2023-01-11T00:00:00,2023-01-12T00:00:00,1
6,2023-01-11T00:00:00,2023-02-08T00:00:00,4597,985,2000-09-27T00:00:00,2019-01-31T00:00:00,2019-02-01T00:00:00,2023-01-11T00:00:00,2023-01-13T00:00:00,2
6,2023-01-11T00:00:00,2023-02-08T00:00:00,4597,985,2000-09-27T00:00:00,2019-01-31T00:00:00,2019-02-01T00:00:00,2023-01-11T00:00:00,2023-01-16T00:00:00,3
6,2023-01-11T00:00:00,2023-02-08T00:00:00,4597,985,2000-09-27T00:00:00,2019-01-31T00:00:00,2019-02-01T00:00:00,2023-01-11T00:00:00,2023-01-17T00:00:00,4
6,2023-01-11T00:00:00,2023-02-08T00:00:00,4597,985,2000-09-27T00:00:00,2019-01-31T00:00:00,2019-02-01T00:00:00,2023-01-11T00:00:00,2023-01-18T00:00:00,5
6,2023-01-11T00:00:00,2023-02-08T00:00:00,4597,985,2000-09-27T00:00:00,2019-01-31T00:00:00,2019-02-01T00:00:00,2023-01-11T00:00:00,2023-01-19T00:00:00,6
6,2023-01-11T00:00:00,2023-02-08T00:00:00,4597,985,2000-09-27T00:00:00,2019-01-31T00:00:00,2019-02-01T00:00:00,2023-01-11T00:00:00,2023-01-20T00:00:00,7
6,2023-01-11T00:00:00,2023-02-08T00:00:00,4597,985,2000-09-27T00:00:00,2019-01-31T00:00:00,2019-02-01T00:00:00,2023-01-11T00:00:00,2023-01-23T00:00:00,8
6,2023-01-11T00:00:00,2023-02-08T00:00:00,4597,985,2000-09-27T00:00:00,2019-01-31T00:00:00,2019-02-01T00:00:00,2023-01-11T00:00:00,2023-01-24T00:00:00,9
6,2023-01-11T00:00:00,2023-02-08T00:00:00,4597,985,2000-09-27T00:00:00,2019-01-31T00:00:00,2019-02-01T00:00:00,2023-01-11T00:00:00,2023-01-25T00:00:00,10
6,2023-01-11T00:00:00,2023-02-08T00:00:00,4597,985,2000-09-27T00:00:00,2019-01-31T00:00:00,2019-02-01T00:00:00,2023-01-11T00:00:00,2023-01-26T00:00:00,11
6,2023-01-11T00:00:00,2023-02-08T00:00:00,4597,985,2000-09-27T00:00:00,2019-01-31T00:00:00,2019-02-01T00:00:00,2023-01-11T00:00:00,2023-01-27T00:00:00,12
6,2023-01-11T00:00:00,2023-02-08T00:00:00,4597,985,2000-09-27T00:00:00,2019-01-31T00:00:00,2019-02-01T00:00:00,2023-01-11T00:00:00,2023-01-30T00:00:00,13
6,2023-01-11T00:00:00,2023-02-08T00:00:00,4597,985,2000-09-27T00:00:00,2019-01-31T00:00:00,2019-02-01T00:00:00,2023-01-11T00:00:00,2023-01-31T00:00:00,14
6,2023-01-11T00:00:00,2023-02-08T00:00:00,4597,985,2000-09-27T00:00:00,2019-01-31T00:00:00,2019-02-01T00:00:00,2023-01-11T00:00:00,2023-02-01T00:00:00,15
6,2023-01-11T00:00:00,2023-02-08T00:00:00,4597,985,2000-09-27T00:00:00,2019-01-31T00:00:00,2019-02-01T00:00:00,2023-01-11T00:00:00,2023-02-02T00:00:00,16
6,2023-01-11T00:00:00,2023-02-08T00:00:00,4597,985,2000-09-27T00:00:00,2019-01-31T00:00:00,2019-02-01T00:00:00,2023-01-11T00:00:00,2023-02-03T00:00:00,17
6,2023-01-11T00:00:00,2023-02-08T00:00:00,4597,985,2000-09-27T00:00:00,2019-01-31T00:00:00,2019-02-01T00:00:00,2023-01-11T00:00:00,2023-02-06T00:00:00,18
6,2023-01-11T00:00:00,2023-02-08T00:00:00,4597,985,2000-09-27T00:00:00,2019-01-31T00:00:00,2019-02-01T00:00:00,2023-01-11T00:00:00,2023-02-07T00:00:00,19
6,2023-01-11T00:00:00,2023-02-08T00:00:00,4597,985,2000-09-27T00:00:00,2019-01-31T00:00:00,2019-02-01T00:00:00,2023-01-11T00:00:00,2023-02-08T00:00:00,20
7,2023-02-08T00:00:00,2023-03-14T00:00:00,4597,985,2000-10-25T00:00:00,2019-02-28T00:00:00,2019-03-01T00:00:00,2023-02-08T00:00:00,2023-02-15T00:00:00,1
7,2023-02-08T00:00:00,2023-03-14T00:00:00,4597,985,2000-10-25T00:00:00,2019-02-28T00:00:00,2019-03-01T00:00:00,2023-02-08T00:00:00,2023-02-16T00:00:00,2
7,2023-02-08T00:00:00,2023-03-14T00:00:00,4597,985,2000-10-25T00:00:00,2019-02-28T00:00:00,2019-03-01T00:00:00,2023-02-08T00:00:00,2023-02-17T00:00:00,3
7,2023-02-08T00:00:00,2023-03-14T00:00:00,4597,985,2000-10-25T00:00:00,2019-02-28T00:00:00,2019-03-01T00:00:00,2023-02-08T00:00:00,2023-02-20T00:00:00,4
7,2023-02-08T00:00:00,2023-03-14T00:00:00,4597,985,2000-10-25T00:00:00,2019-02-28T00:00:00,2019-03-01T00:00:00,2023-02-08T00:00:00,2023-02-21T00:00:00,5
7,2023-02-08T00:00:00,2023-03-14T00:00:00,4597,985,2000-10-25T00:00:00,2019-02-28T00:00:00,2019-03-01T00:00:00,2023-02-08T00:00:00,2023-02-22T00:00:00,6
7,2023-02-08T00:00:00,2023-03-14T00:00:00,4597,985,2000-10-25T00:00:00,2019-02-28T00:00:00,2019-03-01T00:00:00,2023-02-08T00:00:00,2023-02-23T00:00:00,7
7,2023-02-08T00:00:00,2023-03-14T00:00:00,4597,985,2000-10-25T00:00:00,2019-02-28T00:00:00,2019-03-01T00:00:00,2023-02-08T00:00:00,2023-02-24T00:00:00,8
7,2023-02-08T00:00:00,2023-03-14T00:00:00,4597,985,2000-10-25T00:00:00,2019-02-28T00:00:00,2019-03-01T00:00:00,2023-02-08T00:00:00,2023-02-27T00:00:00,9
7,2023-02-08T00:00:00,2023-03-14T00:00:00,4597,985,2000-10-25T00:00:00,2019-02-28T00:00:00,2019-03-01T00:00:00,2023-02-08T00:00:00,2023-02-28T00:00:00,10
7,2023-02-08T00:00:00,2023-03-14T00:00:00,4597,985,2000-10-25T00:00:00,2019-02-28T00:00:00,2019-03-01T00:00:00,2023-02-08T00:00:00,2023-03-01T00:00:00,11
7,2023-02-08T00:00:00,2023-03-14T00:00:00,4597,985,2000-10-25T00:00:00,2019-02-28T00:00:00,2019-03-01T00:00:00,2023-02-08T00:00:00,2023-03-02T00:00:00,12
7,2023-02-08T00:00:00,2023-03-14T00:00:00,4597,985,2000-10-25T00:00:00,2019-02-28T00:00:00,2019-03-01T00:00:00,2023-02-08T00:00:00,2023-03-03T00:00:00,13
7,2023-02-08T00:00:00,2023-03-14T00:00:00,4597,985,2000-10-25T00:00:00,2019-02-28T00:00:00,2019-03-01T00:00:00,2023-02-08T00:00:00,2023-03-06T00:00:00,14
7,2023-02-08T00:00:00,2023-03-14T00:00:00,4597,985,2000-10-25T00:00:00,2019-02-28T00:00:00,2019-03-01T00:00:00,2023-02-08T00:00:00,2023-03-07T00:00:00,15
7,2023-02-08T00:00:00,2023-03-14T00:00:00,4597,985,2000-10-25T00:00:00,2019-02-28T00:00:00,2019-03-01T00:00:00,2023-02-08T00:00:00,2023-03-08T00:00:00,16
7,2023-02-08T00:00:00,2023-03-14T00:00:00,4597,985,2000-10-25T00:00:00,2019-02-28T00:00:00,2019-03-01T00:00:00,2023-02-08T00:00:00,2023-03-09T00:00:00,17
7,2023-02-08T00:00:00,2023-03-14T00:00:00,4597,985,2000-10-25T00:00:00,2019-02-28T00:00:00,2019-03-01T00:00:00,2023-02-08T00:00:00,2023-03-10T00:00:00,18
7,2023-02-08T00:00:00,2023-03-14T00:00:00,4597,985,2000-10-25T00:00:00,2019-02-28T00:00:00,2019-03-01T00:00:00,2023-02-08T00:00:00,2023-03-13T00:00:00,19
7,2023-02-08T00:00:00,2023-03-14T00:00:00,4597,985,2000-10-25T00:00:00,2019-02-28T00:00:00,2019-03-01T00:00:00,2023-02-08T00:00:00,2023-03-14T00:00:00,20
8,2023-03-14T00:00:00,2023-04-11T00:00:00,4597,985,2000-11-22T00:00:00,2019-03-28T00:00:00,2019-03-29T00:00:00,2023-03-14T00:00:00,2023-03-15T00:00:00,1
8,2023-03-14T00:00:00,2023-04-11T00:00:00,4597,985,2000-11-22T00:00:00,2019-03-28T00:00:00,2019-03-29T00:00:00,2023-03-14T00:00:00,2023-03-16T00:00:00,2
8,2023-03-14T00:00:00,2023-04-11T00:00:00,4597,985,2000-11-22T00:00:00,2019-03-28T00:00:00,2019-03-29T00:00:00,2023-03-14T00:00:00,2023-03-17T00:00:00,3
8,2023-03-14T00:00:00,2023-04-11T00:00:00,4597,985,2000-11-22T00:00:00,2019-03-28T00:00:00,2019-03-29T00:00:00,2023-03-14T00:00:00,2023-03-20T00:00:00,4
8,2023-03-14T00:00:00,2023-04-11T00:00:00,4597,985,2000-11-22T00:00:00,2019-03-28T00:00:00,2019-03-29T00:00:00,2023-03-14T00:00:00,2023-03-21T00:00:00,5
8,2023-03-14T00:00:00,2023-04-11T00:00:00,4597,985,2000-11-22T00:00:00,2019-03-28T00:00:00,2019-03-29T00:00:00,2023-03-14T00:00:00,2023-03-22T00:00:00,6
8,2023-03-14T00:00:00,2023-04-11T00:00:00,4597,985,2000-11-22T00:00:00,2019-03-28T00:00:00,2019-03-29T00:00:00,2023-03-14T00:00:00,2023-03-23T00:00:00,7
8,2023-03-14T00:00:00,2023-04-11T00:00:00,4597,985,2000-11-22T00:00:00,2019-03-28T00:00:00,2019-03-29T00:00:00,2023-03-14T00:00:00,2023-03-24T00:00:00,8
8,2023-03-14T00:00:00,2023-04-11T00:00:00,4597,985,2000-11-22T00:00:00,2019-03-28T00:00:00,2019-03-29T00:00:00,2023-03-14T00:00:00,2023-03-27T00:00:00,9
8,2023-03-14T00:00:00,2023-04-11T00:00:00,4597,985,2000-11-22T00:00:00,2019-03-28T00:00:00,2019-03-29T00:00:00,2023-03-14T00:00:00,2023-03-28T00:00:00,10
8,2023-03-14T00:00:00,2023-04-11T00:00:00,4597,985,2000-11-22T00:00:00,2019-03-28T00:00:00,2019-03-29T00:00:00,2023-03-14T00:00:00,2023-03-29T00:00:00,11
8,2023-03-14T00:00:00,2023-04-11T00:00:00,4597,985,2000-11-22T00:00:00,2019-03-28T00:00:00,2019-03-29T00:00:00,2023-03-14T00:00:00,2023-03-30T00:00:00,12
