market,model,feature_set,seed,expanding_recursive_price_rmse,expanding_recursive_price_mae,expanding_recursive_rmse,expanding_recursive_mae,rolling_recursive_price_rmse,rolling_recursive_price_mae,rolling_recursive_rmse,rolling_recursive_mae,price_rmse_delta,price_rmse_delta_pct,price_rmse_candidate_wins,price_mae_delta,price_mae_delta_pct,price_mae_candidate_wins,rmse_delta,rmse_delta_pct,rmse_candidate_wins,mae_delta,mae_delta_pct,mae_candidate_wins
bist100,lstm_gru,close,2026,537.5451082569107,413.8154139204573,0.0655122955727844,0.0509353593415016,534.2635738926263,416.5706430045138,0.0678360905133641,0.052217472423337,-3.2815343642844255,-0.6104667894617081,True,2.7552290840565092,0.6658111301253059,False,0.0023237949405797015,3.5471126759677607,False,0.001282113081835401,2.517137600304998,False
bist100,lstm_gru,indicators,1,549.8234611629773,416.8841928338016,0.0691893421266542,0.0520361505158543,550.1563884958254,423.521232639489,0.0690019354937441,0.0528537113868698,0.332927332848044,0.06055167819573245,False,6.6370398056874365,1.5920583988977035,False,-0.0001874066329101004,-0.2708605504111372,True,0.0008175608710154977,1.5711401841041344,False
bist100,lstm_gru,indicators,7,613.9403683429653,464.5402444421247,0.0749978551323603,0.0572897395134985,561.6280826679275,428.279845146986,0.0680444539544914,0.0521596186747135,-52.31228567503774,-8.520743768035555,True,-36.260399295138654,-7.8056529501947605,True,-0.006953401177868912,-9.271466718077697,True,-0.005130120838785002,-8.954693951045549,True
bist100,lstm_gru,indicators,42,585.4411878753051,427.8597425590457,0.0685979308746974,0.0517499096877133,544.6810373123955,415.6071500761452,0.0650242714650735,0.0505611014550193,-40.760150562909644,-6.962296368459691,True,-12.252592482900468,-2.8636936977564744,True,-0.003573659409623897,-5.2095731810798025,True,-0.0011888082326940025,-2.297217985244629,True
bist100,lstm_gru,indicators,123,552.7858632170971,422.7628763782642,0.0679964198264981,0.0522452558637459,537.6501651896123,411.5109091454233,0.0670815920506763,0.0514440674138158,-15.135698027484864,-2.7380761764416865,True,-11.251967232840911,-2.661531525481743,True,-0.0009148277758217888,-1.3454057995348776,True,-0.0008011884499301014,-1.5335142620787952,True
bist100,lstm_gru,indicators,2026,542.5156703373488,408.8606844322032,0.0662955309046707,0.0505536189173021,573.0512236206222,431.5014466333137,0.0680567774061532,0.0524616549819324,30.53555328327343,5.628510834403312,False,22.640762201110533,5.537524898622235,False,0.0017612465014824885,2.6566594722879033,False,0.001908036064630303,3.7742818526039748,False
bist100,mlp,close,1,673.7024814097321,480.10859948961325,0.0770093877405623,0.0563732953797536,755.3804350948511,549.2499545792126,0.0865809472898974,0.064649654302374,81.67795368511906,12.123742444024664,False,69.14135508959936,14.401190722911675,False,0.009571559549335099,12.429081479755196,False,0.008276358922620401,14.681346667544373,False
bist100,mlp,close,7,592.4940709211844,413.5972734999355,0.0703733375944233,0.0500095853902824,665.9959994573325,490.9613114567318,0.0797459287169285,0.0589719682628488,73.50192853614806,12.405512923001982,False,77.36403795679627,18.705161497349263,False,0.0093725911225052,13.31838369883984,False,0.008962382872566399,17.921330086267666,False
bist100,mlp,close,42,727.11117477338,545.5718831349179,0.0836363602859632,0.06457461175118,728.6411186822064,528.9315733475011,0.0882536026544287,0.0642961256058041,1.5299439088264535,0.2104140277177412,False,-16.640309787416868,-3.050067333345656,True,0.004617242368465502,5.520616096490295,False,-0.0002784861453759002,-0.4312625934925754,True
bist100,mlp,close,123,696.4975958304144,505.3255554415202,0.0825309848129539,0.0606229763917752,814.4396424239964,568.278176408417,0.0924876153689484,0.0673735054647154,117.94204659358195,16.93358990750901,False,62.95262096689686,12.457834417634588,False,0.009956630555994495,12.064112137471698,False,0.006750529072940208,11.135265001366811,False
bist100,mlp,close,2026,718.6941558018465,486.7057359508608,0.0780722401222218,0.0564488428884317,719.5501957668722,514.6465316234751,0.0796376487183257,0.0595816425489597,0.8560399650257295,0.119110466964998,False,27.940795672614286,5.740798517204093,False,0.0015654085961038927,2.0050770845735326,False,0.003132799660527999,5.549803149587707,False
bist100,mlp,indicators,1,712.5855926130251,508.8691401533292,0.0832666977747108,0.0613804623807168,881.4213538206018,645.1108355429545,0.0969091724933587,0.0753499137488968,168.83576120757664,23.693400899176495,False,136.2416953896253,26.773424568165762,False,0.013642474718647907,16.38407080290304,False,0.013969451368179994,22.758791358614168,False
bist100,mlp,indicators,7,933.913461816254,634.2595101463725,0.1117746652232266,0.0763624498917363,872.3523858234952,598.1725604224449,0.0981720215378625,0.0706370982623204,-61.56107599275879,-6.591732372401634,True,-36.086949723927546,-5.689619019760462,True,-0.013602643685364096,-12.169702014493254,True,-0.005725351629415898,-7.497600767829055,True
bist100,mlp,indicators,42,699.6282862267678,499.6940735297414,0.0828730380951076,0.060950453119205,1004.924847273528,559.5713162456758,0.087017627529261,0.059455651327128,305.2965610467602,43.636966523078165,False,59.877242715934415,11.982780242513837,False,0.004144589434153398,5.001131283973132,False,-0.0014948017920770051,-2.4524867586357697,True
bist100,mlp,indicators,123,766.8005115823751,474.1138678350629,0.073465562068423,0.0526603372689711,1006.5107918435632,654.8355275987267,0.1119917870536103,0.0769306143518347,239.71028026118813,31.261100721818803,False,180.7216597636638,38.117775501672135,False,0.038526224985187305,52.44120360680758,False,0.024270277082863598,46.088343412802836,False
bist100,mlp,indicators,2026,917.4572180828231,617.2652156855032,0.1083555024920688,0.074890218784616,774.0120025982835,555.2251992888864,0.093200366912401,0.0677789932619385,-143.44521548453963,-15.63508495625462,True,-62.04001639661681,-10.050787703583513,True,-0.0151551355796678,-13.98649374615479,True,-0.007111225522677511,-9.495533112447394,True
bist100,naive_persistence,close,1,544.3323490510911,411.4942166403873,0.0665400295390244,0.0510484144439592,544.3323490510911,411.4942166403873,0.0665400295390244,0.0510484144439592,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False
bist100,naive_persistence,close,7,544.3323490510911,411.4942166403873,0.0665400295390244,0.0510484144439592,544.3323490510911,411.4942166403873,0.0665400295390244,0.0510484144439592,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False
bist100,naive_persistence,close,42,544.3323490510911,411.4942166403873,0.0665400295390244,0.0510484144439592,544.3323490510911,411.4942166403873,0.0665400295390244,0.0510484144439592,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False
bist100,naive_persistence,close,123,544.3323490510911,411.4942166403873,0.0665400295390244,0.0510484144439592,544.3323490510911,411.4942166403873,0.0665400295390244,0.0510484144439592,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False
bist100,naive_persistence,close,2026,544.3323490510911,411.4942166403873,0.0665400295390244,0.0510484144439592,544.3323490510911,411.4942166403873,0.0665400295390244,0.0510484144439592,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False
bist100,naive_persistence,indicators,1,544.3323490510911,411.4942166403873,0.0665400295390244,0.0510484144439592,544.3323490510911,411.4942166403873,0.0665400295390244,0.0510484144439592,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False
bist100,naive_persistence,indicators,7,544.3323490510911,411.4942166403873,0.0665400295390244,0.0510484144439592,544.3323490510911,411.4942166403873,0.0665400295390244,0.0510484144439592,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False
