market,feature_set,model,horizon_step,pairs,seeds,price_rmse_delta_mean,price_rmse_delta_std,price_rmse_delta_pct_mean,price_rmse_delta_pct_std,price_rmse_candidate_wins,price_mae_delta_mean,price_mae_delta_std,price_mae_delta_pct_mean,price_mae_delta_pct_std,price_mae_candidate_wins,rmse_delta_mean,rmse_delta_std,rmse_delta_pct_mean,rmse_delta_pct_std,rmse_candidate_wins,mae_delta_mean,mae_delta_std,mae_delta_pct_mean,mae_delta_pct_std,mae_candidate_wins
wig20,close,mlp,12,5,5,4.5400451108156545,2.556335153001329,4.166447747290352,2.365745750239777,0,6.04874761249207,3.035931140804451,7.218072343265642,3.6387114394335724,0,0.0011420707899525609,0.0005973709842220452,2.67892704194817,1.4132645904870629,0,0.0018630546646583007,0.0009708921295993893,5.693615519765952,2.9861621419950817,0
wig20,close,mlp,18,5,5,5.908966038787656,3.1605083341589797,4.544014493982949,2.538585459916679,0,5.0381502326934875,3.084257190003943,4.839224141044719,3.018822462221403,1,0.0014603073688585003,0.000737168454064124,2.8598616438354036,1.507268726369666,0,0.00153998813985972,0.000918329415145965,3.83243961989929,2.337071566740879,0
wig20,close,mlp,10,5,5,3.7597460245246226,4.796825386691366,4.6339615943862835,5.693986487247694,1,2.9088371950354484,4.883067035666989,4.32739168151804,6.777703031292003,1,0.0007903545135106202,0.0012526308178161952,2.532071205151874,3.8549434371438704,2,0.0007328109145655987,0.0015199774731079392,2.8230707046759753,5.437995662515323,1
wig20,close,mlp,5,5,5,3.2619151956298937,2.004358660084564,4.808994525035958,2.9637342917927265,1,2.3643234798623,2.80651680356516,4.427970251846811,5.113472696368445,1,0.0007590329957518196,0.0005861715773450327,2.8220635612226346,2.1668490064943637,1,0.0007359051371549595,0.0010115062280935513,3.5680960501220937,4.753176263930338,1
wig20,close,mlp,9,5,5,4.233667313393968,4.193113737815817,5.781026387643755,5.760687141224117,1,3.3080517186065905,4.370247815698709,5.981862156987482,7.683063921480176,1,0.0009126328063264203,0.0010450952353912167,3.1542562550125863,3.614909512235137,1,0.0009473229641866601,0.001290438787765277,4.367219016054667,5.836356529889026,2
wig20,close,mlp,8,5,5,4.588154701251213,4.060895790861256,5.869304757470483,5.211822791029187,1,2.18361111904117,3.8155040144107315,3.633129347310097,6.169933285644381,2,0.0009315321542842598,0.0010962389480405953,3.022561283217211,3.512358925670931,1,0.0005697393739331792,0.0011809533572201805,2.4579484727191185,4.920451152331467,2
wig20,close,mlp,7,5,5,4.69607896423193,3.535996712967083,6.035542817188831,4.580628326320569,0,3.201411015559009,2.133752488412382,5.093165341761329,3.4398186217011095,0,0.0009732071259867213,0.0008646823172916213,3.2035358350121697,2.8424404562303622,1,0.0009602217198876599,0.0006326071198158254,3.9826466599274157,2.6514507855529,0
wig20,close,mlp,20,5,5,9.329332343298779,5.819035132743069,6.844083896473583,4.379542236918741,1,9.332661045346086,4.455620837646836,8.463748965209444,4.416302733533428,0,0.002207313365412819,0.001299466242939412,4.258323563277162,2.562429170706515,0,0.0026917229037498797,0.0012022079915155284,6.367364809140609,3.0627479305287073,0
wig20,close,mlp,19,5,5,9.121460306569972,5.6719143579982,6.8635658920081735,4.471603974626079,0,8.927573240548233,3.562009840875497,8.170383691291613,3.3659859801812213,0,0.002109759802112822,0.0013152882639425332,4.075778905882244,2.648302271216377,0,0.002577886983627259,0.0010117458765121026,6.119162009710381,2.4582293503394395,0
wig20,close,naive_persistence,1,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
wig20,close,naive_persistence,2,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
wig20,close,naive_persistence,3,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
wig20,close,naive_persistence,4,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
wig20,close,naive_persistence,5,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
wig20,close,naive_persistence,6,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
wig20,close,naive_persistence,7,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
wig20,close,naive_persistence,8,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
wig20,close,naive_persistence,9,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
wig20,close,naive_persistence,10,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
wig20,close,naive_persistence,11,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
wig20,close,naive_persistence,12,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
wig20,close,naive_persistence,13,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
wig20,close,naive_persistence,14,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
wig20,close,naive_persistence,15,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
wig20,close,naive_persistence,16,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
wig20,close,naive_persistence,17,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
wig20,close,naive_persistence,18,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
wig20,close,naive_persistence,19,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
wig20,close,naive_persistence,20,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
wig20,indicators,cnn1d,16,5,5,1.3935412846919917,6.811387474644163,1.1410969748452255,5.290455667394581,3,-0.06691266991370241,6.605975880055946,0.01582626536429359,6.2834200561388105,2,0.00019499693020545993,0.0018167880603280732,0.444635139967135,3.7248377244235544,3,-3.863753994405722e-05,0.0019973856835771037,-0.03352952038845798,5.007206865414512,2
wig20,indicators,cnn1d,13,5,5,1.3453723695051167,3.8031268588146925,1.2114379731656855,3.363538504624969,2,1.4654949751885369,4.450342307332765,1.7208739462212344,5.063229560631722,2,0.0002001867329089399,0.0010105905946190706,0.4694189124202568,2.3082832976480656,2,0.0004511057704042573,0.0014262492855341433,1.3667353063267904,4.20013077738121,2
wig20,indicators,cnn1d,1,5,5,0.3956352959053838,0.6635108330012807,1.3888607145616594,2.315796080443986,1,0.35548053780833155,0.46040049548441025,1.5964775939696323,2.066031769043544,1,7.900415535818002e-05,0.00014368421927211228,0.7352367693485948,1.331242891822978,1,9.350847264664036e-05,0.00012657036670223884,1.1127752350667066,1.5035382393593553,1
wig20,indicators,cnn1d,14,5,5,1.6602627014718336,3.861483254560651,1.4443473651163383,3.29574791549139,2,2.20129220715238,4.804940198943473,2.5848952601547452,5.483455498443102,2,0.00024573355101303873,0.0011362842526749625,0.5619931504861857,2.501007882905081,3,0.0006338883840809384,0.0015356738966736025,1.9250815393986258,4.524480717188853,2
