market,feature_set,model,fold,pairs,seeds,price_rmse_delta_mean,price_rmse_delta_std,price_rmse_delta_pct_mean,price_rmse_delta_pct_std,price_rmse_candidate_wins,price_mae_delta_mean,price_mae_delta_std,price_mae_delta_pct_mean,price_mae_delta_pct_std,price_mae_candidate_wins,rmse_delta_mean,rmse_delta_std,rmse_delta_pct_mean,rmse_delta_pct_std,rmse_candidate_wins,mae_delta_mean,mae_delta_std,mae_delta_pct_mean,mae_delta_pct_std,mae_candidate_wins
bist100,indicators,lstm_gru,46,5,5,17.80120218827799,348.7399409449115,16.742563140716012,57.02197205950139,2,17.013377967146038,305.2053700740516,17.332658282545253,57.59736420433019,2,0.000872359730133844,0.026447911719787446,17.130950624174055,58.97816765140598,2,0.0008972620616286217,0.023217164472975442,17.731641347317364,59.480721185515876,2
bist100,indicators,lstm_gru,21,5,5,98.14380556392715,122.1440130305947,17.333023208132083,21.259498637711676,1,85.51897709216662,103.93684285176973,17.948030892423297,21.522524374743377,1,0.01115172499981466,0.013840076713122724,18.351085082797642,22.426498884668817,1,0.0096881730192107,0.011751742318042588,18.878798095742393,22.57671903776781,1
bist100,indicators,lstm_gru,30,5,5,61.283978690135974,60.94530789902379,17.38230651848124,17.198174322757666,1,60.545634244097826,58.53085879951251,19.373704196520674,18.57944032398719,1,0.0059187926444417786,0.0058652933278098476,16.80889872569208,16.559056718576496,1,0.005883769151032299,0.005671716029841526,18.860254562468025,18.01683919687041,1
bist100,indicators,lstm_gru,14,5,5,63.30230484221903,61.19866590559025,21.32322935323188,20.68136373911286,1,70.84509860916884,63.932530988802036,30.302947523345455,28.594637023483184,1,0.007559568200836341,0.007269613876495498,20.62391458714738,19.843066494984235,1,0.008512916210947099,0.00755406243475258,29.663736976346804,27.453523435153617,1
bist100,indicators,lstm_gru,8,5,5,49.499652138771786,60.10070357102917,22.615844386792617,26.15186349314008,2,46.506678188764894,57.248779584657065,23.44201263374641,28.525415412412368,2,0.009409166415390519,0.011364563976459872,21.66306346898237,25.07856698984738,2,0.00886117628813072,0.010863809226803136,22.58049625029289,27.515726990926677,2
bist100,indicators,lstm_gru,28,5,5,84.00155091401908,100.12230634222054,23.725032848590427,30.59245943932212,0,70.78407264917848,85.19690556255911,23.35420581046113,30.27691786741558,0,0.009716049005808199,0.011577357379207197,24.705847570184865,31.86328443733733,0,0.0081908547090253,0.009857275150597561,24.19543346299654,31.36782254740918,0
bist100,indicators,lstm_gru,13,5,5,34.092914564871805,83.28547914396411,24.418459219732462,49.78967083824994,1,27.756903697093755,66.83395392740346,26.447845772037944,52.91872194450736,3,0.004193501528782119,0.010559709641087012,23.61704182474191,49.18463274171866,1,0.00352116560362314,0.008603765274241726,26.412995366170342,53.30417281684032,3
bist100,indicators,lstm_gru,40,5,5,76.1078952797811,63.09320781643532,25.34860694793022,18.95057351036206,1,81.61163575453338,82.94555969457947,33.829877355892464,31.489217488614738,0,0.006880527342225379,0.005636974466369038,24.431386215213223,18.135869576248762,1,0.007388287170519441,0.007473856765702873,32.785534917013194,30.417425259402687,0
bist100,indicators,lstm_gru,41,5,5,50.82720413272304,133.64996651770895,27.026544735291747,55.78541116290665,1,56.38501635365865,140.8659780064729,37.65160675153049,72.5141427812278,1,0.004514294026925001,0.011771458493036364,25.892552238721407,53.29223063173156,1,0.00503608098727326,0.012513727472772282,36.425389977509965,70.13585261639783,1
bist100,indicators,lstm_gru,35,5,5,81.75905891801897,224.41012366865297,31.101323791688248,48.60101201767035,1,85.25035971670312,229.31028872792865,39.23209645813716,58.17525889400848,1,0.0083710561510306,0.02260393946548937,29.687846758998127,46.66596457036815,1,0.008748043595976699,0.023228358722451412,37.76162324775394,56.28270758978139,1
bist100,indicators,lstm_gru,26,5,5,65.67049479503605,101.7333854318628,31.486333463962364,48.451087205830675,1,60.44270611192043,94.91656239638355,34.97092220805453,54.58429615064717,2,0.0069450220217506615,0.010713036576694483,32.609901440706565,49.95619307795232,1,0.006374016516017262,0.009966985613578153,35.993139600742964,55.93820482352861,2
bist100,indicators,lstm_gru,27,5,5,206.97078956645956,278.7875571751539,35.88259972617241,46.73697266871445,1,185.07047261202274,246.3478325443853,36.45876700329655,47.193885087642016,1,0.02087092107821776,0.028229106762379746,33.60921614941121,43.92897216531879,1,0.01866879190083152,0.024946261771646654,34.262819932687144,44.494800790563076,1
bist100,indicators,lstm_gru,17,5,5,30.88783253018716,255.53234628940257,38.13199819542458,71.20849872478277,2,23.903543421903457,213.86404047877107,39.53637565393543,75.47719255015,2,0.0041646658595901,0.0316367716017387,36.752159353297245,68.58290968892202,2,0.0031771665909155985,0.026531494483299032,38.21699161505213,73.17502499739699,2
bist100,indicators,mlp,20,5,5,-703.7015985754263,736.1559874233363,-31.875454201992643,53.788062596024886,4,-594.2475103261158,646.9305654159182,-24.284006056047037,65.96800185387205,4,-0.07049987818806532,0.06873866217489245,-32.34799139525454,51.487470084167605,4,-0.06029412799294124,0.0620879508056739,-25.056264926082097,63.45266336281029,4
bist100,indicators,mlp,21,5,5,-421.114226519551,903.8261807809722,-19.176692994619344,43.981933309048436,4,-388.2567572632924,791.2422159968751,-20.124532649767257,44.674423353937065,4,-0.0476183690967998,0.11928283178676882,-17.575244512703655,47.15122578283403,4,-0.043301899459435425,0.10059774425246651,-18.76141013740242,47.36259779079717,4
bist100,indicators,mlp,46,5,5,-413.56973528892524,1063.3313194302916,-17.77587392852206,59.849048645941146,3,-366.7207042990846,1025.578546029781,-16.39251864938287,63.93287800665539,3,-0.03175255287742203,0.08583615403533228,-16.851280730172686,63.3969086491379,3,-0.02809555003297167,0.08246546221073224,-15.32061906313626,67.39888124466634,3
bist100,indicators,mlp,2,5,5,-132.4901987390806,191.14030811379817,-17.393853508464918,38.700671684414075,4,-109.27257960377963,157.7723900940843,-18.175143574335912,36.076033989417546,4,-0.04602284422660502,0.06783480033259816,-19.010362673414228,40.81556975810761,4,-0.0375395763070021,0.055696822508371525,-19.52721915253343,37.92167058689539,4
bist100,indicators,mlp,25,5,5,-151.07108005238115,239.6996060386924,-14.826075297895315,25.108591602037436,3,-67.8108032150117,222.43089447717418,-6.564115533447627,38.42856222697513,3,-0.020631044931031402,0.030960405186783054,-18.27805093032522,22.862676492223343,3,-0.01021051826505034,0.0214338846828793,-10.992398155322071,32.70285099347883,3
bist100,indicators,mlp,37,5,5,-136.53127438126353,265.67926911195457,-9.094518164505983,93.05908237260265,4,-133.34050766264437,254.14948013234866,-7.674528257926172,103.2380238220521,4,-0.012917912497637763,0.025285378084456165,-8.823359429955055,93.32277227513445,4,-0.012713193755468977,0.024310157063633122,-7.322326403715612,104.22705736486772,4
bist100,indicators,mlp,6,5,5,-40.41945412354916,95.07292812944301,-8.469563726264573,20.76223791217147,3,-34.552901075403575,88.44899958067951,-8.210721885504578,21.99829546742886,3,-0.0081843040239499,0.019180219185987734,-8.566818053369476,20.97794031981462,3,-0.0072381070305302,0.017983849200828825,-8.549837233752537,22.253805612896972,3
bist100,indicators,mlp,4,5,5,-76.97868615506171,137.02485261487,-5.933597661238058,65.92237779525067,4,-71.62197325560226,138.2922907798466,-3.1526654777472656,78.77128751721717,3,-0.016406520762165415,0.028952155554877033,-6.774941412840533,65.263756093343,4,-0.015173365855082156,0.029433343756925138,-3.3706478598586456,79.37077865780061,4
bist100,indicators,mlp,33,5,5,-96.55395501838693,911.0358103154831,-4.463742960341895,49.525282671444245,2,-129.8810720692239,807.132339516827,-7.815058251254534,48.393508093646716,2,-0.011210538287951145,0.08050098622450104,-6.070638937045959,45.65483720159537,2,-0.013819246062469126,0.07279657617285731,-9.086217974270511,45.54256600852282,2
bist100,indicators,mlp,3,5,5,-30.26308102386446,203.6752726332753,-4.070568707111255,40.90881805943366,2,-27.000851542333248,171.00605405259012,-5.659145184387645,42.48468193602181,3,-0.007266959009310297,0.05213727558341106,-3.967194062904782,43.26395973498487,2,-0.006461475403703359,0.043845311635348064,-5.386423912460689,44.49572629679221,3
bist100,indicators,mlp,49,5,5,-1.7970364473609493,70.91693705227323,-0.4410933650239571,25.153765571222483,3,-4.944795839362564,79.86626615724775,-1.926325484598388,30.375055957216542,3,-0.00011086437085814014,0.005039859815729455,-0.3872117707460362,25.52984024680443,3,-0.0003342706762898006,0.005664481958105196,-1.8572210625660701,30.735446410433184,3
bist100,indicators,mlp,0,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,mlp,1,5,5,-17.954847072444487,143.9436803469626,1.992976617271151,40.59008291541898,1,-6.666797769154352,111.79795575173007,4.294076162686129,42.11902704895622,1,-0.002784203821446077,0.04018087657290413,3.2719726730115917,40.62078777463982,1,-0.00017815477759907798,0.032002231331036905,5.421214404245256,42.29301391336997,1
bist100,indicators,mlp,43,5,5,93.67811942001572,773.8360577519776,2.7534042419868525,61.186203235241415,2,76.44051378227167,675.5156763554315,2.461841001533107,58.97638309055169,2,0.011113018676486622,0.06961729143727075,5.90939467981734,67.05916201980519,2,0.00889031773180556,0.060427997050670514,5.038829443512621,63.91636274621033,2
bist100,indicators,mlp,10,5,5,-8.531819004592966,149.82794233008713,3.2244933998654766,31.54878572038309,3,-15.201711015899491,117.80174017848037,0.2556306847349578,27.566092091373566,3,-0.002055906025258397,0.03020674757424326,2.726611239017064,31.234751671370937,3,-0.002628649097436678,0.023568213784726146,0.6448983032904156,27.67663215533125,3
bist100,indicators,mlp,44,5,5,-125.04183012352057,426.597822590317,3.848271082764046,95.548125579678,4,-162.4340760375667,408.78539765746694,5.301901519374406,109.0883290593659,4,-0.0087122016492884,0.02898025189177714,2.343363438068772,91.36071648883099,4,-0.011228339082153638,0.028014078593361625,3.808218215141841,105.0233750992824,4
bist100,indicators,mlp,35,5,5,15.70946036244626,229.06690924921966,5.533377116068458,56.7245868491383,4,23.290328494090346,207.78852881239183,7.004406557594014,60.163754150571606,4,0.00151596691064394,0.022729980444639218,4.860150912601651,53.55385772562581,4,0.002271875403822599,0.02081322219930133,6.329302431159396,57.43061236019194,4
bist100,indicators,mlp,41,5,5,-23.931657317707298,413.45207526371763,7.95160787668885,73.65343500075811,2,-9.298418079554619,363.2369019535393,11.37106803002582,76.99511044062032,2,-0.003637982704342722,0.037531174906201586,5.855053412023466,70.05213517596776,2,-0.00195805390359158,0.03296875010875866,9.601808959876388,74.12310637866273,2
bist100,indicators,mlp,16,5,5,-5.300357676936182,152.24337957306966,8.501298961762432,47.00240023051367,2,-12.928493293959008,143.5332281296243,6.0968890049352495,51.213284271241925,2,-0.0012863928962824228,0.019655227403827503,7.354308190331006,45.93197218482908,2,-0.0022632591504478613,0.01850898727137177,4.640175917424478,49.96576555506887,2
bist100,indicators,mlp,9,5,5,41.456096250281774,63.92438046314714,16.721910351453367,30.428762383876524,2,41.56702171995685,50.33832139352768,18.669572632999184,28.394568614756512,2,0.008150204901232375,0.01284293716862746,15.7656521420713,29.02509780258089,2,0.008149936894306297,0.009969213087266364,17.759856419812934,27.25550322742394,2
bist100,indicators,mlp,5,5,5,63.32006528500843,141.7575379566073,17.49189338648843,35.64829195679716,2,5.91955046877842,115.60725675268095,4.3886532692985,36.76247171228511,3,0.009950307125764578,0.02327989508291025,14.621261177644595,31.305068560676478,2,-0.00039015283052814127,0.020930538489234207,2.163040448316161,34.992857945425584,3
bist100,indicators,mlp,34,5,5,8.764867645393036,216.9601826753951,18.6317010313741,84.69302166242609,3,10.703709816515811,174.0969472609488,18.92648210854079,83.03374945670352,3,0.0008598698454742599,0.022408964092369813,17.683673007001293,82.10363312462974,3,0.0010793316628856602,0.01794643487970912,17.97994335157085,80.39532477767776,3
bist100,indicators,mlp,28,5,5,113.21406152058292,141.58038126705165,23.004812010627884,23.604757782708678,0,73.7245740131854,136.71466991079404,17.351801763999262,27.357409484914072,2,0.013402339487036619,0.01747488848186202,23.75060539141354,25.870117900890925,0,0.008772812863899419,0.01654195456756502,17.92394651965917,29.336416562560274,2
bist100,indicators,mlp,11,5,5,147.9310406138362,662.15548086121,24.8196252218324,90.05572556887745,2,123.80312732709322,609.7250657870593,32.41736485607637,105.85114580593479,3,0.012146820313923279,0.08157017406676159,11.83508023736148,64.12155021967625,2,0.012252613896228453,0.08105392075712303,19.784949764025335,80.05316916304392,3
bist100,indicators,mlp,36,5,5,30.713802796382037,379.89305143090735,25.386346363728897,102.28979021853505,4,27.915499312004602,282.18200453557364,19.823824401704023,84.48257604253493,4,0.0035078649509840366,0.040495907347140515,27.302347249859913,107.56206458408562,4,0.0031624760952753796,0.03024598470089935,21.34977716861352,88.77905941197417,4
bist100,indicators,mlp,27,5,5,208.7157819223077,251.23857206198898,26.552421112065794,31.244305622541297,2,174.87014535007523,211.06972709184632,24.26375191346562,28.193990754816838,2,0.019887078089977684,0.02394295901787214,23.395578202582833,27.48283012110186,2,0.016670344056567178,0.02023778672528719,21.44101629229265,25.010334995494436,2
bist100,indicators,mlp,38,5,5,71.52920349657107,140.3493288725294,26.983214934955704,35.73512771964392,1,35.94477087927102,113.64201967319738,19.350841996527148,33.164024991087395,1,0.00633129659342388,0.013233507435487771,27.097318340067545,36.438113053016814,1,0.0030842387271413215,0.01076001448284264,19.207258648673395,34.02253753258733,1
bist100,indicators,mlp,7,5,5,-8.934607520850317,508.43274289951347,29.20747545533561,98.58263171638092,3,-4.098250105212469,479.10749029467195,29.380152091872425,97.80635546555978,3,-0.004757158359791358,0.11802964676421725,33.16948009622506,108.87385507180346,3,-0.0032282057932953743,0.1100908548786004,33.20946308437181,107.7803935464564,3
bist100,indicators,mlp,22,5,5,-5.36614790168735,665.184247230161,30.55414987122498,107.94068949591214,3,7.004833718425266,614.4571061471119,34.6695824973409,112.91915826155797,3,-0.0057798426538471,0.07469324605908857,32.14638515000378,116.75179901861858,3,-0.003643441018449417,0.0681056804675706,36.071960820904785,121.1109364491391,3
bist100,indicators,mlp,14,5,5,138.37739079881987,171.22272508332273,34.170072643334194,47.43362121569617,2,129.7323627680772,164.97337356426655,40.09575715879676,58.23356880272798,2,0.015834633315624378,0.019976266384902436,33.07750706338319,46.916317792283714,2,0.014914496696751722,0.019361560325556953,39.22209916465476,57.74376167164087,2
bist100,indicators,mlp,40,5,5,99.08437440778859,147.29219543159874,35.391323642701565,52.63230141526693,0,71.26824550595073,98.38910706045606,30.38940086083602,43.42434493433954,1,0.00935718229824858,0.014527195165318543,35.73494599559261,54.965278536141504,0,0.006688579793322559,0.00978205131646252,30.76611226778032,45.949483643273545,1
bist100,indicators,mlp,45,5,5,252.35830227952948,269.8294607360439,36.755773067364174,42.731298652848785,1,197.71823118614515,258.78059239390444,34.113372379913514,49.92721304542636,1,0.021956042020246497,0.023102713092967492,40.45387855717635,42.93104424897349,1,0.01685795242332098,0.019343812617969136,36.438014995654214,47.58538940483069,1
bist100,indicators,mlp,29,5,5,180.87904689780044,252.30245626059244,40.947799626175595,40.08293234951178,1,151.14898058958266,237.03423003897421,37.25813340172,41.19590660277639,1,0.0192491096601302,0.0286404778916518,40.55329429241009,42.264164574314464,1,0.0162487264379751,0.026680079183766175,37.298443954265565,43.24041252637182,1
bist100,indicators,mlp,32,5,5,215.81525153898346,343.18569740867366,58.24854179360999,93.26046608011342,2,137.87906480183756,220.47987586531067,45.12884451118889,72.41427072697809,2,0.023117097236986416,0.03656500733399536,63.02776557825897,100.4700461587332,2,0.014809944898380462,0.023678495413304395,48.68538310627878,78.1169754292427,2
bist100,indicators,mlp,48,5,5,358.64790595212605,544.2540680147655,59.22418751453945,68.97404731907145,0,292.7564449566828,435.5906227220033,58.01063344061053,64.8208361525185,0,0.028015118415724783,0.044603869938117185,65.35073070604187,82.8704982147157,0,0.02278776294494558,0.035533621450965364,63.73715646000543,77.17985663601273,0
bist100,indicators,mlp,15,5,5,-198.02683063432224,1130.8323762326277,60.722229891685835,180.12022362584997,2,-157.462364597981,1023.4928596882868,75.16432879559231,209.41957711272508,2,-0.021246523801923177,0.12704522681008157,54.002255702321634,168.35260936861593,2,-0.016969950478712498,0.1158568949392595,68.03041161550519,196.75467919635955,2
bist100,indicators,mlp,18,5,5,104.62298497078541,162.6157532767831,62.47201352804119,111.58852054042364,2,96.4488091014976,149.70318266981585,68.49266303377019,121.02199855588793,2,0.013561190384698196,0.02104223317974277,64.59361725418756,115.20590691877383,2,0.012508698510891916,0.019461991369260943,70.46662960825967,124.51333320757855,2
bist100,indicators,mlp,23,5,5,-49.85979512596718,947.4411962210551,68.22544178195065,138.4850757491452,2,3.5672002745510327,822.732208930435,81.66894880595818,157.18957174277853,2,-0.019103501576581618,0.10814094271151786,59.22394931172454,130.44923106404772,2,-0.010119538471250059,0.09049813242085507,73.25102702385422,149.32310004707887,2
bist100,indicators,mlp,8,5,5,212.5258943748846,426.18225842716816,69.01689501608368,128.50324230902655,2,173.63943013951194,395.4176929328227,65.68078927735662,129.55841598357748,2,0.03587229415203435,0.07570575994294575,60.187137860408015,115.70910324544334,2,0.02951926949090324,0.07076084929932971,57.782928688197,117.90261507388144,2
bist100,indicators,mlp,19,5,5,325.1340156523835,518.1059574795465,73.11991439425213,140.4077955347932,1,298.7479586788933,478.9640553680846,77.1519100619237,147.01247279201795,1,0.041679670623312834,0.06460972701606577,79.0401715196221,146.97797602516283,1,0.038084599886514345,0.05965061090376263,83.29718416138807,154.34415520120587,1
bist100,indicators,mlp,17,5,5,39.20493733437642,492.12127149357565,77.94361934756978,156.94473762863544,2,44.89485961498104,432.6395795409607,88.26046075855706,173.48489211723503,2,0.0057717776645521395,0.06402153726044259,80.8082731981937,166.30348079142945,2,0.006450334534932439,0.05674473105932717,91.4062572579074,182.99331417132095,2
bist100,indicators,mlp,39,5,5,463.52227118048387,299.78724678377534,80.857997055136,50.42771713492097,1,445.6553033062628,272.0164655427072,90.95894983354206,53.68069194736928,0,0.04646591372438086,0.029974639885527933,88.73533224050618,54.83958063387555,0,0.0441591365016082,0.027052456787979146,98.45891190843861,58.1842977700548,0
bist100,indicators,mlp,12,5,5,188.44778880028764,621.9349563465745,81.3828401892766,177.10272975795905,2,175.77917611175914,530.542945031814,86.19958891780911,186.00054686769596,2,0.032477368029968604,0.09883601583351707,97.14351036222324,201.21240632886682,2,0.02977989485595846,0.08459568928316095,100.64039914210574,208.30837670465885,2
bist100,indicators,mlp,13,5,5,166.6187850295874,376.8469987623645,112.85689049590447,223.48584656138442,2,150.89423679104135,328.0205423138757,136.64894431165317,276.93272061270306,2,0.02097259682990894,0.049382918610675244,114.45911018148368,231.59280806917536,2,0.01902726717159606,0.04323081668156544,140.38683580275531,289.97499939751265,2
bist100,indicators,mlp,47,5,5,794.2622746266691,2233.9351721112826,113.56345117465953,191.16597674813957,2,665.4363746621622,1933.8108742911008,121.29458769889962,199.02076612282593,2,0.04485599242838871,0.12910158030480282,94.12343146758684,162.98321427116971,3,0.03829297300166044,0.11311128111831203,102.87400253141698,172.104018666216,2
bist100,indicators,mlp,24,5,5,343.76315880766924,387.0515038379919,116.08982018716878,135.14896376709754,0,295.55190311537206,329.95704576984025,115.43236040876793,132.83118654437104,0,0.033739152922309425,0.03877990164163845,123.7953308596947,147.21040182907217,0,0.02884573254772982,0.03281306069877321,122.14518674736091,143.3332828671915,0
bist100,indicators,mlp,42,5,5,217.0710496118288,346.31494707901294,131.30714528793058,164.57044029080836,2,187.01202911948982,290.2079594096296,125.06085581690874,158.76139838634543,2,0.0193948622854887,0.030669738082213942,130.8280106484254,164.8046286662489,2,0.016783288085512903,0.0261016586575833,125.21356857428063,160.97429345327217,2
bist100,indicators,mlp,30,5,5,183.96297343427915,809.3347961324449,135.82819492272228,269.8612037403737,3,159.05398544833884,739.8720332757948,151.56162949824392,288.46554652842843,2,0.016266354179203222,0.07433158858759788,122.2394534478736,244.58487989119143,2,0.01429444831570264,0.06891102470064034,138.98723545346536,265.9856752144147,2
bist100,indicators,mlp,26,5,5,129.11969171981303,1264.2582865450363,220.9785935085743,546.0328103234816,3,132.03645053429958,1144.3709843327165,253.23967480389427,614.0407590031754,3,0.021932902629960147,0.15076354939385922,271.43770602856034,659.639033172739,3,0.02039875980442478,0.13508004592779285,303.49167402278675,726.9655105472541,3
bist100,indicators,mlp,31,5,5,744.1076989743111,662.9420884857901,313.5992837089365,292.3523168855551,1,629.990497417499,567.7734583402424,291.73278726030185,256.5291110316664,1,0.08177080991386454,0.07856379080669676,320.79937831733207,276.33363067690317,1,0.06850559887471291,0.06639785328744821,298.3498316232644,248.17358942970873,1
bist100,indicators,naive_persistence,0,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,1,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,2,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,3,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,4,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,5,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,6,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,7,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,8,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,9,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,10,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,11,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,12,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,13,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,14,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,15,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,16,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,17,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,18,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,19,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,20,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,21,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,22,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,23,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,24,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,25,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,26,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,27,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,28,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,29,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,30,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,31,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,32,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,33,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,34,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,35,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,36,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,37,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
bist100,indicators,naive_persistence,38,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
